tienda,id,nombre,sku,categorias,precio,moneda,presentacion_valor,presentacion_unidad,presentacion_base,precio_por_base,supuesto,en_stock,url,consultado
agroplaza.pe,11884,SEMILLA DE AJÍ LIMO SOBRE X 1GR,702,Semilla de hortalizas | Semillas,6.0,PEN,1.0,GR,0.001,6000.0,,True,https://www.agroplaza.pe/producto/aji-limo/,2026-09-10
agroplaza.pe,11564,PACZOL x 1LT,700,Agroquímicos | Regulador de Crecimiento | Regulador de Crecimiento,0.0,PEN,1.0,LT,1.0,,,False,https://www.agroplaza.pe/producto/paczol/,2026-09-10
agroplaza.pe,11560,AMINOL PLUS x 1LT,,Agroquímicos | Bioestimulante | Enraizantes,60.0,PEN,1.0,LT,1.0,60.0,,True,https://www.agroplaza.pe/producto/aminol-plus/,2026-09-10
agroplaza.pe,11558,AMINOFOL PLUS x 1LT,,Agroquímicos | Aminoacidos | Bioestimulante,245.0,PEN,1.0,LT,1.0,245.0,,True,https://www.agroplaza.pe/producto/aminofol-plus/,2026-09-10
agroplaza.pe,11554,SOL WETT x 1LT,697,Agroquímicos | Coadyuvante pegamentos | Humectantes,45.0,PEN,1.0,LT,1.0,45.0,,True,https://www.agroplaza.pe/producto/sol-wett/,2026-09-10
agroplaza.pe,11550,PROXY x 1LT,696,Agroquímicos | Coadyuvante pegamentos | Humectantes,120.0,PEN,1.0,LT,1.0,120.0,,True,https://www.agroplaza.pe/producto/proxy/,2026-09-10
agroplaza.pe,11544,AGRIGEEL x 1LT,695,Agroquímicos | Coadyuvante pegamentos | Humectantes,25.0,PEN,1.0,LT,1.0,25.0,,True,https://www.agroplaza.pe/producto/agrigeel-1lt/,2026-09-10
agroplaza.pe,11535,LUNA TRANQUILITY x 1LT,693,Agroquímicos | Fungicida | Liquidos,385.0,PEN,1.0,LT,1.0,385.0,,True,https://www.agroplaza.pe/producto/luna-tranquility/,2026-09-10
agroplaza.pe,11531,LUNA EXPERIENCE x 1LT,692,Agroquímicos | Fungicida | Liquidos,665.0,PEN,1.0,LT,1.0,665.0,,True,https://www.agroplaza.pe/producto/luna-experience/,2026-09-10
agroplaza.pe,11529,GEOCARB x 1KG,691,Agroquímicos | Fungicida | Granulados,34.0,PEN,1.0,KG,1.0,34.0,,True,https://www.agroplaza.pe/producto/geocarb/,2026-09-10
agroplaza.pe,11523,CONFIEE® 325 SC x 1LT,690,Agroquímicos | Fungicida | Liquidos,245.0,PEN,1.0,LT,1.0,245.0,,True,https://www.agroplaza.pe/producto/confiee/,2026-09-10
agroplaza.pe,11519,BOTRIMEX x 1LT,689,Agroquímicos | Fungicida | Liquidos,60.0,PEN,1.0,LT,1.0,60.0,,True,https://www.agroplaza.pe/producto/botrimex/,2026-09-10
agroplaza.pe,11517,AMISTROBIN x 100 GR,,Agroquímicos | Fungicida | Granulados,42.0,PEN,100.0,GR,0.1,420.0,,True,https://www.agroplaza.pe/producto/amistrobin/,2026-09-10
agroplaza.pe,11515,TUCANO x 150GR,687,Agroquímicos | Granulados | Insecticidas Quimicos,65.0,PEN,150.0,GR,0.15,433.3333,,True,https://www.agroplaza.pe/producto/tucano/,2026-09-10
agroplaza.pe,11511,PROCLAIM OPTI x 100GR,,Agroquímicos | Granulados | Insecticidas Quimicos,60.0,PEN,100.0,GR,0.1,600.0,,True,https://www.agroplaza.pe/producto/proclaim-opti/,2026-09-10
agroplaza.pe,11509,NALA-T x 100GR,685,Agroquímicos | Granulados | Insecticidas Quimicos,18.0,PEN,100.0,GR,0.1,180.0,,True,https://www.agroplaza.pe/producto/nala-t/,2026-09-10
agroplaza.pe,11465,PARAFILM x 4 PULGADAS,683,Cintas de injerto | Poda,225.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/parafilm-3/,2026-09-10
agroplaza.pe,11463,PARAFILM x 2 PULGADAS,682,Cintas de injerto | Poda,125.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/parafilm-2/,2026-09-10
agroplaza.pe,11461,PARAFILM x 1 PULGADAS,681,Cintas de injerto | Poda,30.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/parafilm-1/,2026-09-10
agroplaza.pe,11458,PANCIL x 1KG,680,Cicatrizantes | Poda,53.0,PEN,1.0,KG,1.0,53.0,,True,https://www.agroplaza.pe/producto/pancil-2/,2026-09-10
agroplaza.pe,11456,SANIX x 4KG,679,Cicatrizantes | Poda,145.0,PEN,4.0,KG,4.0,36.25,,True,https://www.agroplaza.pe/producto/sanix/,2026-09-10
agroplaza.pe,11451,BIONUT HAMPI PLUS x 1KG,678,Cicatrizantes | Poda,30.0,PEN,1.0,KG,1.0,30.0,,True,https://www.agroplaza.pe/producto/bionut-hampi-plus/,2026-09-10
agroplaza.pe,11391,EM-COMPOST MICROORGANIMOS EFICIENTES x 1LT,677,Liquido | Microorganismos | Orgánica,120.0,PEN,1.0,LT,1.0,120.0,,True,https://www.agroplaza.pe/producto/em-compost/,2026-09-10
agroplaza.pe,11381,NUTFOL EM COMPOST x 1LT,675,Liquido | Microorganismos | Orgánica,80.0,PEN,1.0,LT,1.0,80.0,,True,https://www.agroplaza.pe/producto/nutfol-em-compost/,2026-09-10
agroplaza.pe,11378,BASFOLIAR ALGAE x 1LT,674,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal | Orgánica,84.0,PEN,1.0,LT,1.0,84.0,,True,https://www.agroplaza.pe/producto/basfoliar-algae/,2026-09-10
agroplaza.pe,11372,FORTY PLANT x 1LT,673,NPK+ Microelementos | Nutrición vegetal,33.0,PEN,1.0,LT,1.0,33.0,,True,https://www.agroplaza.pe/producto/forti-plant/,2026-09-10
agroplaza.pe,11320,FOLIGUARD SC x 1LT,672,Agroquímicos | Fungicida | Liquidos | Orgánica,355.0,PEN,1.0,LT,1.0,355.0,,True,https://www.agroplaza.pe/producto/foliguard-sc/,2026-09-10
agroplaza.pe,11290,NEMAKILL 15G x 5KG,671,Agroquímicos | Granulado | Nematicidas | Orgánica,125.0,PEN,5.0,KG,5.0,25.0,,True,https://www.agroplaza.pe/producto/nemakill-156/,2026-09-10
agroplaza.pe,11148,MOLIBDATO DE SODIO x 100 GR / 1KG,670,Hidroponía | Sales Minerales Microelementos | Solidos,88.0,PEN,100.0,GR,0.1,880.0,,True,https://www.agroplaza.pe/producto/molibdato-de-sodio/,2026-09-10
agroplaza.pe,11143,MOLIBDATO DE AMONIO x 100 GR / 1KG,669,Hidroponía | Sales Minerales Microelementos | Solidos,98.0,PEN,100.0,GR,0.1,980.0,,True,https://www.agroplaza.pe/producto/molibdato-de-amonio/,2026-09-10
agroplaza.pe,11136,SULFATO ZINC x 1KG,668,Hidroponía | Sales Minerales Microelementos | Solidos,13.0,PEN,1.0,KG,1.0,13.0,,True,https://www.agroplaza.pe/producto/sulfato-zinc/,2026-09-10
agroplaza.pe,11131,SULFATO DE MANGANESO MONOHIDRATADOS x 1KG,667,Hidroponía | Sales Minerales Microelementos | Solidos,17.0,PEN,1.0,KG,1.0,17.0,,True,https://www.agroplaza.pe/producto/sulfato-de-manganeso-2/,2026-09-10
agroplaza.pe,11061,SULFATO DE COBRE x 1KG,666,Hidroponía | Sales Minerales Microelementos | Solidos,35.0,PEN,1.0,KG,1.0,35.0,,True,https://www.agroplaza.pe/producto/sulfato-de-cobre-2/,2026-09-10
agroplaza.pe,11056,NUTFOL QUELATO DE HIERRO x 500GR,665,Hidroponía | Sales Minerales Microelementos | Solidos,55.0,PEN,500.0,GR,0.5,110.0,,True,https://www.agroplaza.pe/producto/quelato-de-hierro-2/,2026-09-10
agroplaza.pe,11051,BÓRAX x 1KG,664,Hidroponía | Sales Minerales Microelementos | Solidos,17.0,PEN,1.0,KG,1.0,17.0,,True,https://www.agroplaza.pe/producto/borax-2/,2026-09-10
agroplaza.pe,11045,ÁCIDO BÓRICO GRANULAR x 1KG,663,Hidroponía | Sales Minerales Microelementos | Solidos,17.0,PEN,1.0,KG,1.0,17.0,,True,https://www.agroplaza.pe/producto/acido-borico-2/,2026-09-10
agroplaza.pe,11040,SULFATO DE POTASIO SOLUBLE x 1KG,662,Hidroponía | Sales Minerales NPK,15.0,PEN,1.0,KG,1.0,15.0,,True,https://www.agroplaza.pe/producto/sulfato-de-potasio-2/,2026-09-10
agroplaza.pe,11035,SULFATO DE MAGNESIO HEPTAHIDRATADO x 1KG,661,Hidroponía | Sales Minerales NPK,13.0,PEN,1.0,KG,1.0,13.0,,True,https://www.agroplaza.pe/producto/sulfato-de-magnesio-2/,2026-09-10
agroplaza.pe,11028,SULFATO DE AMONIO x 1KG,660,Hidroponía | Sales Minerales NPK,10.0,PEN,1.0,KG,1.0,10.0,,True,https://www.agroplaza.pe/producto/sulfato-de-amonio-2/,2026-09-10
agroplaza.pe,11023,FOSFATO MONOPOTÁSICO x 1KG,659,Hidroponía | Sales Minerales Microelementos | Solidos,31.0,PEN,1.0,KG,1.0,31.0,,True,https://www.agroplaza.pe/producto/fosfato-monopotasico/,2026-09-10
agroplaza.pe,11018,FOSFATO MONOAMONICO x 1KG,658,Hidroponía | Sales Minerales NPK,23.0,PEN,1.0,KG,1.0,23.0,,True,https://www.agroplaza.pe/producto/fosfato-monoamonico-2/,2026-09-10
agroplaza.pe,11013,NITRATO DE POTASIO x 1KG,657,Hidroponía | Sales Minerales Microelementos | Solidos,19.0,PEN,1.0,KG,1.0,19.0,,True,https://www.agroplaza.pe/producto/nitrato-de-potasio-2/,2026-09-10
agroplaza.pe,10966,NITRATO DE CALCIO x 1KG,656,Hidroponía | Solidos,22.0,PEN,1.0,KG,1.0,22.0,,True,https://www.agroplaza.pe/producto/nitrato-de-calcio-2/,2026-09-10
agroplaza.pe,10960,NITRATO DE AMONIO x 1KG,655,Fertilizantes | Fertilizantes genéricos (Suelo) | Fertilizantes Nitrogenados,17.0,PEN,1.0,KG,1.0,17.0,,True,https://www.agroplaza.pe/producto/nitrato-de-amonio-2/,2026-09-10
agroplaza.pe,10884,JACTO 74CM,654,Equipos de Fumigación | Lanzas Agrícolas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/jacto-74cm/,2026-09-10
agroplaza.pe,10881,ESLIPER 70CM,653,Equipos de Fumigación | Lanzas Agrícolas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/esliper-70cm/,2026-09-10
agroplaza.pe,10877,ESLIPER 50CM,652,Equipos de Fumigación | Lanzas Agrícolas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/esliper-50cm/,2026-09-10
agroplaza.pe,10874,WHALE BEST 90CM,651,Equipos de Fumigación | Lanzas Agrícolas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/whale-best-90cm/,2026-09-10
agroplaza.pe,10838,WHALE BEST 60CM,650,Equipos de Fumigación | Lanzas Agrícolas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/whale-best-60cm/,2026-09-10
agroplaza.pe,10828,STIHL MS361,649,Equipos de Fumigación | Motosierras,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/stihl-ms361/,2026-09-10
agroplaza.pe,10825,STIHL MS250,648,Equipos de Fumigación | Motosierras,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/stihl-ms250/,2026-09-10
agroplaza.pe,10617,HONDA GX200 CON BOMBA MEBA WT51E,647,Equipos de Fumigación | Motobombas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-gx200-con-bomba-meba-wt51e/,2026-09-10
agroplaza.pe,10606,SOLO 425 CLASSIC,646,Equipos de Fumigación | Mochilas manuales,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/solo-425-classic/,2026-09-10
agroplaza.pe,10598,HONDA WX10T 4 STROKE,644,Equipos de Fumigación | Motobombas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-wx10t-4-stroke/,2026-09-10
agroplaza.pe,10593,HONDA GX160 CON BOMBA DIAMOND T28,643,Equipos de Fumigación | Motobombas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-gx160-con-bomba-diamond-t28/,2026-09-10
agroplaza.pe,10543,COMPOST X 20 KG,641,Compost | Compost | Enmiendas | Fertilizante Orgánico | Fertilizantes | Jardineria,28.0,PEN,20.0,KG,20.0,1.4,,True,https://www.agroplaza.pe/producto/compost/,2026-09-10
agroplaza.pe,10540,HUMUS DE LOMBRIZ x 20KG,,Enmiendas | Fertilizante Orgánico | Fertilizantes | Humus | Humus de lombriz | Jardineria,35.0,PEN,20.0,KG,20.0,1.75,,True,https://www.agroplaza.pe/producto/humus-de-lombris/,2026-09-10
agroplaza.pe,10537,MALLKI x 25KG,639,Fertilizante Orgánico | Fertilizantes | Guano de aves,30.0,PEN,25.0,KG,25.0,1.2,,True,https://www.agroplaza.pe/producto/mallki/,2026-09-10
agroplaza.pe,10524,ULEXITA 32 BoroSoil x 25 KG,636,Basacote | Fertilizante Liberación Lenta | Fertilizantes,93.0,PEN,25.0,KG,25.0,3.72,,True,https://www.agroplaza.pe/producto/ulexita-32/,2026-09-10
agroplaza.pe,10509,YARAVERA AMIDAS x 50KG,634,Especiales | Fertilizante Compuesto Monograno | Fertilizantes,0.0,PEN,50.0,KG,50.0,,,True,https://www.agroplaza.pe/producto/yaravera-amidas/,2026-09-10
agroplaza.pe,10507,BORAX TURCO x 25KG,,Fertilizante Hidrosolubles | Fertilizantes | Solubles,165.0,PEN,25.0,KG,25.0,6.6,,True,https://www.agroplaza.pe/producto/borax/,2026-09-10
agroplaza.pe,10504,ACIDO CITRICO x 1KG,632,Ablandador de aguas | Agroquímicos | Reguladores de Agua,35.0,PEN,1.0,KG,1.0,35.0,,True,https://www.agroplaza.pe/producto/acido-citrico/,2026-09-10
agroplaza.pe,10499,ACIDO BÓRICO GRANULAR x 25KG,631,Fertilizante Hidrosolubles | Fertilizantes | Solubles,175.0,PEN,25.0,KG,25.0,7.0,,True,https://www.agroplaza.pe/producto/acido-borico/,2026-09-10
agroplaza.pe,10496,SULFATO FERROSO HEPTAHIDRATADO x 1KG,630,Hidroponía | Sales Minerales Microelementos | Solidos,13.0,PEN,1.0,KG,1.0,13.0,,True,https://www.agroplaza.pe/producto/sulfato-ferroso/,2026-09-10
agroplaza.pe,10459,FERTIPHOS TROPICAL x 50KG,629,Fertilizantes | Fertilizantes Calcicos | Fertilizantes Fosfatados | Fertilizantes genéricos (Suelo),115.0,PEN,50.0,KG,50.0,2.3,,True,https://www.agroplaza.pe/producto/fertiphos-tropical/,2026-09-10
agroplaza.pe,10456,FERTIPHOSKA 12-12-12 x 25KG,628,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal,220.0,PEN,25.0,KG,25.0,8.8,,False,https://www.agroplaza.pe/producto/fertiphoska-12-12-12/,2026-09-10
agroplaza.pe,10010,WHALE BEST LS 937,627,Equipos de Fumigación | Mochilas manuales,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/whale-best-ls-937/,2026-09-10
agroplaza.pe,10007,HONDA WX10,626,Equipos de Fumigación | Motobombas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-motobomba-wx-10/,2026-09-10
agroplaza.pe,10000,MATABI 20 Lts,625,Equipos de Fumigación | Mochilas manuales,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/mochila-matabi-20-lt/,2026-09-10
agroplaza.pe,9994,HONDA WJR4025,624,Equipos de Fumigación | Mochilas manuales,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-wjr-4025/,2026-09-10
agroplaza.pe,9978,HONDA GX35,623,Equipos de Fumigación | Motobombas,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/honda-portatil-gx-35/,2026-09-10
agroplaza.pe,9588,MULTIFRUT x 1KG,,Abonos Foliares | Foliares Combinados | Nitrogeno | NPK+ Microelementos | Nutrición vegetal | Potasio,29.0,PEN,1.0,KG,1.0,29.0,,True,https://www.agroplaza.pe/producto/multifrut/,2026-09-10
agroplaza.pe,9584,FETRILON COMBI 1 x 1KG,621,Microelementos | Nutrición vegetal | Solidos,123.0,PEN,1.0,KG,1.0,123.0,,True,https://www.agroplaza.pe/producto/fetrilon-combi-1/,2026-09-10
agroplaza.pe,9579,GROW COMBI 1 x 1KG,620,Fertilizantes Quelatados | Microelementos | Nutrición vegetal | Polvo | Solidos,98.0,PEN,1.0,KG,1.0,98.0,,True,https://www.agroplaza.pe/producto/grow-combi-1/,2026-09-10
agroplaza.pe,9573,PHUXAN 84 x 1LT,619,Abonos Foliares | Fosforo | Nutrición vegetal | Potasio,65.0,PEN,1.0,LT,1.0,65.0,,True,https://www.agroplaza.pe/producto/phuxan-84/,2026-09-10
agroplaza.pe,9566,NUTFOL COBRE MAX x 1LT,618,Fosfitos | Liquido | Nutrición vegetal,95.0,PEN,1.0,LT,1.0,95.0,,True,https://www.agroplaza.pe/producto/nutfol-cobre-max/,2026-09-10
agroplaza.pe,9563,KALEX x 1LT,617,Abonos Foliares | Foliares Combinados | Fosforo | Nitrogeno | NPK+ Microelementos | Nutrición vegetal | Potasio,85.0,PEN,1.0,LT,1.0,85.0,,True,https://www.agroplaza.pe/producto/kalex/,2026-09-10
agroplaza.pe,9558,CUNEB FORTE x 1LT,616,Abonos Foliares | Fosfitos | Liquido | Nutrición vegetal | Potasio,80.0,PEN,1.0,LT,1.0,80.0,,True,https://www.agroplaza.pe/producto/cuneb-forte/,2026-09-10
agroplaza.pe,9428,BIONUT FOSPOT 75 x 1LT,615,Fosfitos | Liquido | Nutrición vegetal,63.0,PEN,1.0,LT,1.0,63.0,,True,https://www.agroplaza.pe/producto/bionut-fospot-75/,2026-09-10
agroplaza.pe,9415,NUTRIMAX HIERRO x 1LT,613,Abonos Foliares | Fertilizantes Quelatados | Liquidos | Nutrición vegetal,30.0,PEN,1.0,LT,1.0,30.0,,True,https://www.agroplaza.pe/producto/nutrimax-hierro/,2026-09-10
agroplaza.pe,9412,WUXAL POTASIO x 1LT,612,Abonos Foliares | Nutrición vegetal | Potasio,73.0,PEN,1.0,LT,1.0,73.0,,True,https://www.agroplaza.pe/producto/wuxal-potasio/,2026-09-10
agroplaza.pe,9409,WUXAL CALCIO x 1LT,611,Abonos Foliares | Calcio | Nutrición vegetal,73.0,PEN,1.0,LT,1.0,73.0,,True,https://www.agroplaza.pe/producto/wuxal-calcio/,2026-09-10
agroplaza.pe,9404,FERTIPHOS 20-20-20 x 1LT,610,Abonos Foliares | Fosforo | Magnesio | Nitrogeno | NPK+ Microelementos | Nutrición vegetal | Potasio | Zinc,33.0,PEN,1.0,LT,1.0,33.0,,True,https://www.agroplaza.pe/producto/fertiphos-20-20-20/,2026-09-10
agroplaza.pe,9401,SUPER FOLIAR 35-10-10 x 1KG,609,Abonos Foliares | Nutrición vegetal,18.0,PEN,1.0,KG,1.0,18.0,,True,https://www.agroplaza.pe/producto/super-foliar-35-10-10/,2026-09-10
agroplaza.pe,9398,SUPER FOLIAR 20-20-20 x 1KG,608,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal,18.0,PEN,1.0,KG,1.0,18.0,,True,https://www.agroplaza.pe/producto/super-foliar-20-20-20/,2026-09-10
agroplaza.pe,9360,SUPER FOLIAR 12-10-55 x 1KG,607,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal,23.0,PEN,1.0,KG,1.0,23.0,,True,https://www.agroplaza.pe/producto/super-foliar-12-10-55/,2026-09-10
agroplaza.pe,9357,SUPER FOLIAR 10-55-10 x 1KG,606,Abonos Foliares | Nutrición vegetal,19.0,PEN,1.0,KG,1.0,19.0,,True,https://www.agroplaza.pe/producto/super-foliar-10-55-10/,2026-09-10
agroplaza.pe,9354,MANVERT PK x 1LT,605,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal,32.0,PEN,1.0,LT,1.0,32.0,,True,https://www.agroplaza.pe/producto/manvert-pk/,2026-09-10
agroplaza.pe,9348,GROW MORE 32-10-10 x 1KG,603,Foliares Combinados | Fosforo + Potasio | Nutrición vegetal,35.0,PEN,1.0,KG,1.0,35.0,,True,https://www.agroplaza.pe/producto/grow-more-32-10-10/,2026-09-10
agroplaza.pe,9343,GROW MORE 20-20-20 x 1KG,602,Foliares Combinados | NPK+ Microelementos | Nutrición vegetal,35.0,PEN,1.0,KG,1.0,35.0,,True,https://www.agroplaza.pe/producto/grow-more-20-20-20/,2026-09-10
agroplaza.pe,9341,GROW MORE 10-55-10 x 1KG,601,Fertilizantes Quelatados | Foliares Combinados | Fosforo + Potasio | Nutrición vegetal | Polvo,50.0,PEN,1.0,KG,1.0,50.0,,True,https://www.agroplaza.pe/producto/grow-more-10-55-10/,2026-09-10
agroplaza.pe,9338,GROW MORE 05-10-40 x 1KG,600,Fertilizantes Quelatados | Nutrición vegetal | Polvo,40.0,PEN,1.0,KG,1.0,40.0,,True,https://www.agroplaza.pe/producto/grow-more-05-10-40/,2026-09-10
agroplaza.pe,9335,FRUTYFLOR PK x 1LT,599,Foliares Combinados | Fosforo + Potasio | Liquidos | Microelementos | Nutrición vegetal,40.0,PEN,1.0,LT,1.0,40.0,,True,https://www.agroplaza.pe/producto/frutyflor-pk/,2026-09-10
agroplaza.pe,9324,NUTFOL BORO x 1LT,596,Líquido | Nutriente foliar | Orgánica,30.0,PEN,1.0,LT,1.0,30.0,,True,https://www.agroplaza.pe/producto/nutfol-boro-x-1lt/,2026-09-10
agroplaza.pe,9319,BAYFOLAN 11-8-6 x 1LT,595,Abonos Foliares | Nitrogeno | NPK+ Microelementos | Nutrición vegetal | Potasio,43.0,PEN,1.0,LT,1.0,43.0,,True,https://www.agroplaza.pe/producto/bayfolan-11-8-6/,2026-09-10
agroplaza.pe,9316,BASFOLIAR POTASIO PLUS x 1KG,594,Abonos Foliares | Foliares Combinados | Magnesio | Nutrición vegetal | Potasio,40.0,PEN,1.0,KG,1.0,40.0,,True,https://www.agroplaza.pe/producto/basfoliar-potasio/,2026-09-10
agroplaza.pe,9313,BASFOLIAR VERDE x 1KG,593,Abonos Foliares | Fosforo | Nitrogeno | Nutrición vegetal,25.0,PEN,1.0,KG,1.0,25.0,,True,https://www.agroplaza.pe/producto/basfoliar-verde/,2026-09-10
agroplaza.pe,9310,BASFOLIAR FLORACION x 1KG,592,Abonos Foliares | Fosforo | Nitrogeno | Nutrición vegetal | Potasio,27.0,PEN,1.0,KG,1.0,27.0,,True,https://www.agroplaza.pe/producto/basfoliar-floracion/,2026-09-10
agroplaza.pe,9307,BASFOLIAR CALCIO x 1LT,591,Abonos Foliares | Calcio | Nutrición vegetal,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/basfoliar-calcio/,2026-09-10
agroplaza.pe,9245,STIMPLEX G x 1LT,589,Agroquímicos | Bioestimulante | Thihormonales,205.0,PEN,1.0,LT,1.0,205.0,,True,https://www.agroplaza.pe/producto/stimplex-g/,2026-09-10
agroplaza.pe,9242,SEAWEED EXTRACT x 1LT,588,Líquido | Nutriente foliar | Orgánica,84.0,PEN,1.0,LT,1.0,84.0,,True,https://www.agroplaza.pe/producto/seaweed-extract/,2026-09-10
agroplaza.pe,9240,RAZORMIN x 1LT,587,Agroquímicos | Bioestimulante | Enraizantes,145.0,PEN,1.0,LT,1.0,145.0,,True,https://www.agroplaza.pe/producto/razormin/,2026-09-10
agroplaza.pe,9232,PACKHARD LS x 1LT,585,Calcio + Boro | Foliares Combinados | Nutrición vegetal,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/packhard-ls/,2026-09-10
agroplaza.pe,9230,ORGABIOL x 1LT,584,Agroquímicos | Aminoacidos | Bioestimulante,143.0,PEN,1.0,LT,1.0,143.0,,True,https://www.agroplaza.pe/producto/orgabiol/,2026-09-10
agroplaza.pe,9225,MEGAFOL x 1LT,583,Agroquímicos | Aminoacidos | Bioestimulante,95.0,PEN,1.0,LT,1.0,95.0,,True,https://www.agroplaza.pe/producto/megafol/,2026-09-10
agroplaza.pe,9223,KALIFOL PLUS x 1LT,582,Agroquímicos | Bioestimulante | Enraizantes,60.0,PEN,1.0,LT,1.0,60.0,,True,https://www.agroplaza.pe/producto/kalifol-plus/,2026-09-10
agroplaza.pe,9220,KALIFOL x 1KG,581,Agroquímicos | Bioestimulante | Enraizantes,35.0,PEN,1.0,KG,1.0,35.0,,True,https://www.agroplaza.pe/producto/kalifol/,2026-09-10
agroplaza.pe,9185,FITOAMIN x 1LT,580,Agroquímicos | Aminoacidos | Bioestimulante,100.0,PEN,1.0,LT,1.0,100.0,,True,https://www.agroplaza.pe/producto/fitoamin/,2026-09-10
agroplaza.pe,9180,BIO ENERGY x 1LT,578,Agroquímicos | Aminoacidos | Bioestimulante,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/bio-energy/,2026-09-10
agroplaza.pe,9175,BAYFOLAN AKTIVATOR x 1LT,577,Liquidos | Microelementos | Nutrición vegetal,80.0,PEN,1.0,LT,1.0,80.0,,True,https://www.agroplaza.pe/producto/bayfolan-aktivator/,2026-09-10
agroplaza.pe,9170,BASFOLIAR AKTIV x 1LT,576,Abonos Foliares | Foliares Combinados | Fosforo + Potasio | Nutrición vegetal,67.0,PEN,1.0,LT,1.0,67.0,,True,https://www.agroplaza.pe/producto/basfoliar-aktiv/,2026-09-10
agroplaza.pe,9166,ATONIK x 1LT,575,Agroquímicos | Aminoacidos | Bioestimulante,215.0,PEN,1.0,LT,1.0,215.0,,True,https://www.agroplaza.pe/producto/atonik/,2026-09-10
agroplaza.pe,9161,AMINOVIGOR x 1LT,,Agroquímicos | Bioestimulante,43.0,PEN,1.0,LT,1.0,43.0,,True,https://www.agroplaza.pe/producto/aminovigor/,2026-09-10
agroplaza.pe,9155,AGRISPON x 1LT,,Agroquímicos | Bioestimulante | Enraizantes,160.0,PEN,1.0,LT,1.0,160.0,,True,https://www.agroplaza.pe/producto/agrispon/,2026-09-10
agroplaza.pe,9090,NEMATHOR 20 L x 1LT,571,Agroquímicos | Liquido | Nematicidas,95.0,PEN,1.0,LT,1.0,95.0,,False,https://www.agroplaza.pe/producto/nemathor-20ll/,2026-09-10
agroplaza.pe,8956,HUNTER x 1LT,568,Agroquímicos | Liquido | Nematicidas,150.0,PEN,1.0,LT,1.0,150.0,,False,https://www.agroplaza.pe/producto/hunter/,2026-09-10
agroplaza.pe,8936,CUSTOM BIO NC x 1LT,SIN STOCK,Agroquímicos | Liquido | Nematicidas | Orgánica,225.0,PEN,1.0,LT,1.0,225.0,,False,https://www.agroplaza.pe/producto/custom-bio-nc/,2026-09-10
agroplaza.pe,8883,TOTEM x 1KG,561,Agroquímicos | Fungicida | Granulados,90.0,PEN,1.0,KG,1.0,90.0,,True,https://www.agroplaza.pe/producto/totem/,2026-09-10
agroplaza.pe,8881,TELDOR SC x 1LT,560,Agroquímicos | Fungicida | Liquidos,295.0,PEN,1.0,LT,1.0,295.0,,True,https://www.agroplaza.pe/producto/teldor/,2026-09-10
agroplaza.pe,8872,SERENADE x 1LT,558,Agroquímicos | Fungicida | Liquidos,95.0,PEN,1.0,LT,1.0,95.0,,True,https://www.agroplaza.pe/producto/serenade/,2026-09-10
agroplaza.pe,8868,SCALA x 1LT,557,Agroquímicos | Fungicida | Liquidos,267.0,PEN,1.0,LT,1.0,267.0,,True,https://www.agroplaza.pe/producto/scala/,2026-09-10
agroplaza.pe,8863,POLYRAM x 1KG,556,Agroquímicos | Fungicida | Granulados,50.0,PEN,1.0,KG,1.0,50.0,,True,https://www.agroplaza.pe/producto/polyram/,2026-09-10
agroplaza.pe,8857,LUXAZIM®500 x 1LT,554,Agroquímicos | Fungicida | Liquidos,63.0,PEN,1.0,LT,1.0,63.0,,True,https://www.agroplaza.pe/producto/luxazim/,2026-09-10
