dep,prov,dist,ha_agricola,ha_territorial,n_sectores,intensidad_agricola
APURIMAC,AYMARAES,SAÑAYCA,1621.8460890000001,36523.521957000004,2,0.04440552285481771
APURIMAC,AYMARAES,SORAYA,948.400391,4438.751853,2,0.2136637555800757
APURIMAC,AYMARAES,TAPAIRIHUA,1944.986579,15822.239696,3,0.12292738679036125
APURIMAC,AYMARAES,TINTAY,3692.04664,14243.033313,4,0.25921772131433335
APURIMAC,AYMARAES,TORAYA,2766.468204,16861.954873,3,0.164065686620344
APURIMAC,AYMARAES,YANACA,2707.6877849999996,10438.475824,3,0.2593949375994646
APURIMAC,CHINCHEROS,ANCO_HUALLO,3856.465831,9098.560287,7,0.4238545120715536
APURIMAC,CHINCHEROS,CHINCHEROS,5173.498661,13542.432176,7,0.38202138240489125
APURIMAC,CHINCHEROS,COCHARCAS,3864.928184,10815.579262,6,0.3573482372395192
APURIMAC,CHINCHEROS,EL PORVENIR,1697.462923,5987.031207,5,0.2835233130262185
APURIMAC,CHINCHEROS,HUACCANA,8231.790746,33530.12738,8,0.24550430878798532
APURIMAC,CHINCHEROS,LOS CHANKAS,1339.422057,14454.603339000001,5,0.0926640479566881
APURIMAC,CHINCHEROS,OCOBAMBA,7009.271654,21687.638811,8,0.32319201343600795
APURIMAC,CHINCHEROS,ONGOY,2862.6554189999997,11481.724001999999,3,0.24932278623849122
APURIMAC,CHINCHEROS,RANRACANCHA,3705.556778,9998.297937,6,0.37061875944775624
APURIMAC,CHINCHEROS,ROCCHACC,2166.798227,5509.882803,5,0.3932566815795483
APURIMAC,CHINCHEROS,URANMARCA,4789.419608,14682.358329,8,0.3262023375727135
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,3054.016747,45408.470740000004,4,0.06725654260604153
APURIMAC,COTABAMBAS,COTABAMBAS,3831.721756,32736.570082,2,0.11704713555519515
APURIMAC,COTABAMBAS,COYLLURQUI,6249.940697,41946.786195,3,0.1489968902014473
APURIMAC,COTABAMBAS,HAQUIRA,8235.425747,48474.75838,5,0.16989101178063468
APURIMAC,COTABAMBAS,MARA,4785.556445,22227.840269,4,0.2152956106884646
APURIMAC,COTABAMBAS,TAMBOBAMBA,12513.381471,71513.050864,8,0.17498038917116449
APURIMAC,GRAU,CHUQUIBAMBILLA,4374.3620142790005,42567.608119,4,0.10276269228118809
APURIMAC,GRAU,CURASCO,2852.395744,13653.380486999999,4,0.20891498238959172
APURIMAC,GRAU,CURPAHUASI,3571.869366,31040.005654,4,0.11507309005724062
APURIMAC,GRAU,GAMARRA,5176.2250650000005,34994.261902,7,0.14791639496486045
APURIMAC,GRAU,HUAYLLATI,2774.664953,12426.021700000001,6,0.22329471330313222
APURIMAC,GRAU,MAMARA,1022.706882,6272.476237,2,0.16304675272698047
APURIMAC,GRAU,MICAELA BASTIDAS,1341.587861,10487.136299,3,0.12792699768076124
APURIMAC,GRAU,PATAYPAMPA,877.336465,14650.701260000002,3,0.05988358164092412
APURIMAC,GRAU,PROGRESO,924.7420669999999,24067.936203,6,0.038422158809143486
APURIMAC,GRAU,SAN ANTONIO,474.48503900000003,2537.486092,2,0.18699020282157275
APURIMAC,GRAU,SANTA ROSA,883.1025010000001,3106.637021,2,0.2842631743040701
APURIMAC,GRAU,TURPAY,728.465518,5101.117361,2,0.14280508885551202
APURIMAC,GRAU,VILCABAMBA,261.617097,658.4036639999999,2,0.3973506092153218
APURIMAC,GRAU,VIRUNDO,644.240153,11433.320908,2,0.05634759648434421
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,128.800346,6768.80239,1,0.019028528028870405
AREQUIPA,AREQUIPA,AREQUIPA,80.736442,1142.528773,1,0.07066469038500092
AREQUIPA,AREQUIPA,CAYMA,453.03263599999997,23304.250614,2,0.0194399143531284
AREQUIPA,AREQUIPA,CERRO COLORADO,2413.901035,17512.853644,3,0.13783596232056766
AREQUIPA,AREQUIPA,CHARACATO,766.233516,8618.022487,1,0.08891059603938581
AREQUIPA,AREQUIPA,CHIGUATA,1672.8362470000002,23058.57114,2,0.07254726395852472
AREQUIPA,AREQUIPA,JACOBO HUNTER,743.522001,2060.466345,2,0.3608513202869131
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,291.220499,1117.231283,1,0.2606626787409783
AREQUIPA,AREQUIPA,LA JOYA,7361.745209999999,69652.81318299999,7,0.10569200113509218
AREQUIPA,AREQUIPA,MARIANO MELGAR,0.0,2898.258884,1,0.0
AREQUIPA,AREQUIPA,MIRAFLORES,0.0,2615.228965,1,0.0
AREQUIPA,AREQUIPA,MOLLEBAYA,388.208599,3127.366042,1,0.12413276661139878
AREQUIPA,AREQUIPA,PAUCARPATA,227.036308,2843.824814,1,0.07983484315992749
AREQUIPA,AREQUIPA,POCSI,832.727667,16979.444552,2,0.04904328080048492
AREQUIPA,AREQUIPA,POLOBAYA,1608.372919,39826.037869,2,0.04038495931456776
AREQUIPA,AREQUIPA,QUEQUEÑA,340.87908,3489.669979,1,0.0976823258506761
AREQUIPA,AREQUIPA,SABANDIA,537.59414,3583.84151,1,0.1500049984074212
AREQUIPA,AREQUIPA,SACHACA,1002.2403429999999,1429.206138,3,0.7012566741439505
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,338.601827,3615.756891,1,0.0936461817559736
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,20.387815,238420.184248,1,8.551211829780734e-05
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,779.787003,18332.830487,3,0.04253500317656649
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,3234.837328,42541.979397999996,2,0.07603871220322385
AREQUIPA,AREQUIPA,SOCABAYA,895.505209,2555.323283,2,0.3504469336453817
AREQUIPA,AREQUIPA,TIABAYA,1228.661249,3719.4647019999998,2,0.33033281599347736
AREQUIPA,AREQUIPA,UCHUMAYO,1922.46789,27083.015296999998,2,0.07098426334430173
AREQUIPA,AREQUIPA,VITOR,11764.056547,153438.170496,6,0.07666968726863618
AREQUIPA,AREQUIPA,YANAHUARA,126.621347,367.103278,1,0.34492022977795367
AREQUIPA,AREQUIPA,YARABAMBA,497.216238,48610.676044,1,0.01022853986951229
AREQUIPA,AREQUIPA,YURA,1367.4216780000002,192063.099557,2,0.007119648080000813
AREQUIPA,CAMANA,CAMANA,867.597643784,1113.782596,2,0.7789649855365489
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,838.168928,1605.702028,1,0.5219953100787889
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,1086.373622,55511.239452,1,0.019570336254865577
AREQUIPA,CAMANA,MARISCAL CACERES,3387.7456389999998,59345.50152,7,0.057085129491378506
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,1828.548855,39098.395682999995,3,0.046767874309355716
AREQUIPA,CAMANA,OCOÑA,2089.5114439999998,142144.134861,3,0.014699948373130503
AREQUIPA,CAMANA,QUILCA,456.576246,89761.03252400001,2,0.005086575244975287
AREQUIPA,CAMANA,SAMUEL PASTOR,962.15487266,11312.608742,3,0.08505154687157482
AREQUIPA,CARAVELI,ACARI,2688.973619,115668.627198,4,0.023247216502336895
AREQUIPA,CARAVELI,ATICO,144.718517,309345.592752,1,0.000467821492824757
AREQUIPA,CARAVELI,ATIQUIPA,101.540599,42306.347861,1,0.0024001267926415585
AREQUIPA,CARAVELI,BELLA UNION,4704.533521,119399.142982,2,0.03940173608875259
AREQUIPA,CARAVELI,CAHUACHO,2224.3871209999998,138470.175512,2,0.016064016043709224
AREQUIPA,CARAVELI,CARAVELI,837.337834,75407.69316,1,0.01110414334281964
AREQUIPA,CARAVELI,CHALA,129.859191,34081.028267,1,0.0038103073059488684
AREQUIPA,CARAVELI,CHAPARRA,895.1277190000001,150151.528915,2,0.00596149586666365
AREQUIPA,CARAVELI,HUANUHUANU,292.31178,70517.987793,1,0.004145208749547112
AREQUIPA,CARAVELI,JAQUI,1035.462739,42275.905811000004,2,0.024492975824791843
AREQUIPA,CARAVELI,LOMAS,0.0,44634.395971,1,0.0
AREQUIPA,CARAVELI,QUICACHA,1313.348087,103595.549132,2,0.012677649744648299
AREQUIPA,CARAVELI,YAUCA,1042.300461,54293.83636,1,0.01919739938966435
AREQUIPA,CASTILLA,ANDAGUA,1933.703159,47222.161803,1,0.04094906046586695
AREQUIPA,CASTILLA,APLAO,4211.9453379999995,61833.143744,3,0.06811792321991889
AREQUIPA,CASTILLA,AYO,462.110929,28565.340277,1,0.0161773297471299
AREQUIPA,CASTILLA,CHACHAS,531.119784,119760.345656,1,0.004434855135819248
AREQUIPA,CASTILLA,CHILCAYMARCA,758.045803,18254.42803,1,0.041526680636292716
AREQUIPA,CASTILLA,CHOCO,384.80467699999997,90453.941469,3,0.0042541504632153445
AREQUIPA,CASTILLA,HUANCARQUI,1002.399899,79808.198122,2,0.012560111900630389
AREQUIPA,CASTILLA,MACHAGUAY,1566.412118,24723.611484,1,0.06335692983258982
AREQUIPA,CASTILLA,ORCOPAMPA,1776.938942,72962.077589,1,0.024354281028147386
AREQUIPA,CASTILLA,PAMPACOLCA,2715.282944,26605.175629,2,0.1020584483960446
AREQUIPA,CASTILLA,TIPAN,637.682066,5553.671734,1,0.11482170652904491
AREQUIPA,CASTILLA,URACA,3970.9753570000003,69383.975756,3,0.05723187974936142
AREQUIPA,CASTILLA,UÑON,456.402928,34064.089956,1,0.013398359638831618
AREQUIPA,CASTILLA,VIRACO,1828.6016800000002,13721.264444,2,0.1332677237920013
AREQUIPA,CAYLLOMA,ACHOMA,1539.18969,36581.767749,2,0.042075322892018395
AREQUIPA,CAYLLOMA,CABANACONDE,3153.0577439999997,46221.985239,3,0.06821554132079108
AREQUIPA,CAYLLOMA,CALLALLI,363.391894,153891.094131,1,0.002361357530479718
AREQUIPA,CAYLLOMA,CAYLLOMA,3.262603,150725.560186,1,2.1645983574211617e-05
AREQUIPA,CAYLLOMA,CHIVAY,1098.57161,24273.897179,2,0.045257323201912704
AREQUIPA,CAYLLOMA,COPORAQUE,1425.084551,11417.689964000001,2,0.12481373688489478
AREQUIPA,CAYLLOMA,HUAMBO,1869.8791999999999,71636.647202,2,0.026102271295965894
AREQUIPA,CAYLLOMA,HUANCA,2198.036843,37244.930365,2,0.05901573238181029
AREQUIPA,CAYLLOMA,ICHUPAMPA,998.230462,7447.017829,3,0.13404432283117607
AREQUIPA,CAYLLOMA,LARI,1190.3581040000001,38955.958221,3,0.03055650941114095
AREQUIPA,CAYLLOMA,LLUTA,4231.176501,122875.17651800001,2,0.034434754202612876
AREQUIPA,CAYLLOMA,MACA,1425.9274070000001,23711.269447,2,0.06013711792982099
AREQUIPA,CAYLLOMA,MADRIGAL,727.043106,15947.382023,1,0.045590122877311595
AREQUIPA,CAYLLOMA,MAJES,18405.437342,164797.663597,7,0.11168506239875513
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,0.0,154089.129698,1,0.0
AREQUIPA,CAYLLOMA,SIBAYO,261.697756,28397.4661,1,0.009215531944943497
AREQUIPA,CAYLLOMA,TAPAY,329.677466,41429.477907,2,0.00795755782247734
AREQUIPA,CAYLLOMA,TISCO,12.04172,144199.44403,1,8.350739547577435e-05
AREQUIPA,CAYLLOMA,TUTI,981.254662,23966.111352,1,0.040943424137020595
AREQUIPA,CAYLLOMA,YANQUE,1048.472136,111286.025821,1,0.009421417723070044
AREQUIPA,CONDESUYOS,ANDARAY,1082.906698,81069.855105,1,0.013357698698208374
AREQUIPA,CONDESUYOS,CAYARANI,1772.704552,139476.945195,1,0.012709660005254747
AREQUIPA,CONDESUYOS,CHICHAS,999.0748880000001,39086.212961,2,0.025560800402865107
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,1821.7118259999997,118652.86863099999,2,0.015353289364333564
AREQUIPA,CONDESUYOS,IRAY,868.703246,23864.033003,1,0.0364021976457539
AREQUIPA,CONDESUYOS,RIO GRANDE,861.808264,53337.587584,1,0.016157616102204852
AREQUIPA,CONDESUYOS,SALAMANCA,1041.7444679999999,124165.408077,2,0.008389973376111097
AREQUIPA,CONDESUYOS,YANAQUIHUA,1532.1556420000002,105635.329994,3,0.014504197053078979
AREQUIPA,ISLAY,COCACHACRA,3548.037223,155074.712909,7,0.02287953436407158
AREQUIPA,ISLAY,DEAN VALDIVIA,4251.260595,13450.712864,8,0.31606210302639315
AREQUIPA,ISLAY,ISLAY,0.274377,36469.658183,1,7.523432180888888e-06
AREQUIPA,ISLAY,MEJIA,935.5793080000001,10282.683067,3,0.09098591310302417
AREQUIPA,ISLAY,MOLLENDO,3192.43702,93314.733694,2,0.034211500088171705
AREQUIPA,ISLAY,PUNTA DE BOMBON,2990.299637,75723.45813799999,3,0.03948973951441067
AREQUIPA,LA UNION,ALCA,1316.6706060000001,19159.710134,2,0.0687207998863977
AREQUIPA,LA UNION,CHARCANA,959.5179009999999,16228.121209,2,0.059126863094161396
AREQUIPA,LA UNION,COTAHUASI,1394.728118,16678.596543,2,0.08362382976314436
AREQUIPA,LA UNION,HUAYNACOTAS,1509.330495,93574.70928899999,2,0.016129684040358826
AREQUIPA,LA UNION,PAMPAMARCA,947.841094,78794.80849699999,2,0.012029232789316162
AREQUIPA,LA UNION,PUYCA,1417.86711,150481.745362,1,0.009422186768163596
AREQUIPA,LA UNION,QUECHUALLA,645.787245,13536.785715,1,0.047706099409138794
AREQUIPA,LA UNION,SAYLA,687.759624,7058.423372,1,0.09743813706730427
AREQUIPA,LA UNION,TAURIA,531.236185,31783.732984,1,0.01671409035771303
AREQUIPA,LA UNION,TOMEPAMPA,617.000644,9655.81872,2,0.06389936077838876
AREQUIPA,LA UNION,TORO,1314.584448,52613.822542,2,0.024985533924105355
AYACUCHO,CANGALLO,CANGALLO,8837.404529,18418.607648999998,6,0.4798085011317242
AYACUCHO,CANGALLO,CHUSCHI,6623.838068,41162.708571,8,0.16091842101631362
AYACUCHO,CANGALLO,LOS MOROCHUCOS,17722.845,24933.614892999998,10,0.7108012647205685
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,5029.983798,13168.338021,4,0.38197559858947366
AYACUCHO,CANGALLO,PARAS,4107.484143,77700.065391,4,0.052863329294903914
AYACUCHO,CANGALLO,TOTOS,3365.061055,11518.626859,4,0.2921408164525039
AYACUCHO,HUAMANGA,ACOCRO,14367.172665,42995.959939,13,0.33415168972580805
AYACUCHO,HUAMANGA,ACOS VINCHOS,5519.301206,15441.667066,4,0.35742910285590795
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,258.138279,913.757382,1,0.2825019902274234
AYACUCHO,HUAMANGA,AYACUCHO,2003.527983,8183.641201,4,0.24482109293295737
AYACUCHO,HUAMANGA,CARMEN ALTO,1200.030474,1725.543393,3,0.6954507657519106
AYACUCHO,HUAMANGA,CHIARA,17937.505476,45453.398955,12,0.39463507434853395
AYACUCHO,HUAMANGA,JESUS NAZARENO,163.270847,1587.444436,1,0.10285137753319135
AYACUCHO,HUAMANGA,OCROS,7674.580932,30072.527152,10,0.25520239430524866
AYACUCHO,HUAMANGA,PACAYCASA,1979.1601369999998,5273.127253000001,4,0.37532948515020403
AYACUCHO,HUAMANGA,QUINUA,4079.672379,11482.365956,3,0.35529893356762476
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,2564.4146690000002,8105.119235,2,0.316394440926445
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,252.085246,1495.616762,1,0.16854935863576528
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,2055.530093,8969.221416,2,0.22917597834447304
AYACUCHO,HUAMANGA,SOCOS,8602.520028,16969.176259,11,0.5069497715563802
AYACUCHO,HUAMANGA,TAMBILLO,6043.261198,15088.404326,8,0.4005235455936443
AYACUCHO,HUAMANGA,VINCHOS,20330.655493,91445.21925,12,0.22232606209208688
AYACUCHO,HUANCA SANCOS,CARAPO,3554.047733,19653.396883999998,3,0.1808363080426764
AYACUCHO,HUANCA SANCOS,SACSAMARCA,1490.645316,63906.80808,2,0.023325297582285385
AYACUCHO,HUANCA SANCOS,SANCOS,1874.065933,135605.184944,1,0.013820016791938457
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,2016.795964,64542.526545,3,0.031247552148332153
AYACUCHO,HUANTA,AYAHUANCO,1530.788183,37000.819755000004,2,0.04137173698139866
AYACUCHO,HUANTA,CANAYRE,3225.0105540000004,26902.732606999998,3,0.11987669063628369
AYACUCHO,HUANTA,CHACA,2301.843095,10587.997006000001,2,0.21740118491680652
AYACUCHO,HUANTA,HUAMANGUILLA,4262.823356,9381.356389999999,5,0.4543930726844501
AYACUCHO,HUANTA,HUANTA,7073.74423,16460.566330999998,4,0.429738812611696
AYACUCHO,HUANTA,IGUAIN,3339.936103,6050.138465,3,0.5520429197317552
AYACUCHO,HUANTA,LLOCHEGUA,9355.727204,51568.086171,5,0.18142475121097898
AYACUCHO,HUANTA,LURICOCHA,4762.135367,14180.247541,4,0.3358287895349513
AYACUCHO,HUANTA,PUCACOLPA,1757.719929,71582.127749,3,0.024555290325587665
AYACUCHO,HUANTA,SANTILLANA,4443.951978,28599.971262,3,0.15538309242654932
AYACUCHO,HUANTA,SIVIA,11257.272137,89628.097365,6,0.12559981153182434
AYACUCHO,HUANTA,UCHURACCAY,3805.9223549999997,25546.662921,3,0.1489792372009354
AYACUCHO,LA MAR,ANCHIHUAY,4959.288696,26686.808952,3,0.18583295983120282
AYACUCHO,LA MAR,ANCO,11015.473502,78752.905617,7,0.13987386770936036
AYACUCHO,LA MAR,AYNA,6461.82807,28514.703789000003,5,0.22661389428470063
AYACUCHO,LA MAR,CHILCAS,2569.434577,15418.435977000001,3,0.16664690120534137
AYACUCHO,LA MAR,CHUNGUI,3054.807675,51845.838343999996,5,0.058920981366550246
AYACUCHO,LA MAR,LUIS CARRANZA,1787.526057,13375.820969,3,0.13363860514751183
AYACUCHO,LA MAR,ORONCCOY,1291.4421069999999,55371.080479,2,0.023323404488915317
AYACUCHO,LA MAR,SAMUGARI,10335.788338,38004.590367000004,5,0.2719615772250168
AYACUCHO,LA MAR,SAN MIGUEL,12890.610384,45086.753375,6,0.28590682227183095
AYACUCHO,LA MAR,SANTA ROSA,12787.071419,38882.216931,11,0.32886682983359233
AYACUCHO,LA MAR,TAMBO,9938.463003,30900.97565,5,0.32162295183064876
AYACUCHO,LUCANAS,AUCARA,5178.9654709999995,87188.571593,2,0.059399590753426185
AYACUCHO,LUCANAS,CABANA,2219.453239,40504.058178,2,0.05479582389612279
AYACUCHO,LUCANAS,CARMEN SALCEDO,2500.071915,46388.36218,2,0.05389437776007293
AYACUCHO,LUCANAS,CHAVIÑA,2446.8156529999997,36677.695183,3,0.06671127072712277
AYACUCHO,LUCANAS,CHIPAO,2797.144614,115576.769063,2,0.024201616264902664
AYACUCHO,LUCANAS,HUAC-HUAS,3594.2503779999997,31235.634210999997,3,0.11506890987775245
AYACUCHO,LUCANAS,LARAMATE,2049.84332,77936.103884,3,0.026301588324853707
AYACUCHO,LUCANAS,LEONCIO PRADO,1605.778741,110982.08736800001,3,0.014468810049278294
AYACUCHO,LUCANAS,LLAUTA,1506.404158,49315.38822,3,0.030546330716891192
AYACUCHO,LUCANAS,LUCANAS,2922.023946,121085.118839,3,0.02413198231142878
AYACUCHO,LUCANAS,OCAÑA,3903.0709500000003,85840.842605,3,0.04546869335801064
AYACUCHO,LUCANAS,OTOCA,1655.321435,71602.62877,3,0.023118165679603443
AYACUCHO,LUCANAS,PUQUIO,7008.924222,86324.44311000001,3,0.08119281132307786
AYACUCHO,LUCANAS,SAISA,437.30224999999996,57526.093865,2,0.007601806773570335
AYACUCHO,LUCANAS,SAN CRISTOBAL,2155.174663,40719.497223,2,0.05292733972615632
AYACUCHO,LUCANAS,SAN JUAN,1315.758115,4682.6252,2,0.28098727931503037
AYACUCHO,LUCANAS,SAN PEDRO,4278.0809580000005,72704.397017,3,0.058842121433173904
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,1191.18768,52008.97112,2,0.022903504036862785
AYACUCHO,LUCANAS,SANCOS,5963.303613,150319.96554,3,0.03967073563101084
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,1558.377744,4548.098073,1,0.3426438302312308
AYACUCHO,LUCANAS,SANTA LUCIA,695.175567,103326.884716,2,0.006727925349832532
AYACUCHO,PARINACOCHAS,CHUMPI,6037.374789,37209.613832999996,4,0.16225308911014952
AYACUCHO,PARINACOCHAS,CORACORA,8298.600414999999,138796.333805,4,0.059789766685473145
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,2040.341752,108082.182573,1,0.01887768828707663
AYACUCHO,PARINACOCHAS,PACAPAUSA,1134.600128,14703.167576,1,0.07716705411506085
AYACUCHO,PARINACOCHAS,PULLO,5671.208391,156249.400111,6,0.036295873052767935
AYACUCHO,PARINACOCHAS,PUYUSCA,8842.269038,64312.485942,3,0.13748915017799765
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,743.202744,10299.147448,1,0.07216157917462607
AYACUCHO,PARINACOCHAS,UPAHUACHO,4382.87229,57654.66204,1,0.0760193908856707
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,1571.449334,24812.749463,2,0.06333233390129926
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,1470.841227,10087.335865000001,2,0.14581067257841324
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,2298.791026,28097.648604,3,0.08181435601243665
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,821.496489,12035.170872,2,0.06825798301802458
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,1826.508053,79386.874496,1,0.02300768312892871
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,1050.2665630000001,5665.570199,2,0.18537702757356658
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,1890.0839700000001,25141.80986,3,0.0751769256280582
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,1292.343548,11750.487249999998,2,0.10998212418808422
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,464.129128,2841.822445,1,0.16332094526757107
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,1127.157355,8502.001984,1,0.1325755224617929
AYACUCHO,SUCRE,BELEN,1008.276475,3633.884059,1,0.277465229663234
AYACUCHO,SUCRE,CHALCOS,1655.749283,5487.2514169999995,2,0.3017447456244377
AYACUCHO,SUCRE,CHILCAYOC,1080.366383,2975.448904,2,0.363093576081117
AYACUCHO,SUCRE,HUACAÑA,1308.041334,14399.975659,2,0.09083635729498424
AYACUCHO,SUCRE,MORCOLLA,2237.332688,28882.589245000003,3,0.07746302345061791
AYACUCHO,SUCRE,PAICO,890.523178,7930.2151109999995,2,0.11229495865310836
AYACUCHO,SUCRE,QUEROBAMBA,2565.091496,28201.291528,4,0.09095652564185641
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,1404.1715960000001,31420.046756,2,0.04469030892615901
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,1085.71604,14178.322882,2,0.07657577338560712
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,1142.099997,6152.783037,2,0.18562331714476804
AYACUCHO,SUCRE,SORAS,1271.597728,35171.124141,1,0.03615459440256166
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,2877.46355,11594.986124,3,0.24816446688487648
AYACUCHO,VICTOR FAJARDO,APONGO,1156.4018820000001,17572.931626999998,2,0.06580586020281567
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,1433.986117,7132.74603,2,0.20104264345999712
AYACUCHO,VICTOR FAJARDO,CANARIA,2414.311447,26507.768172,4,0.09107939345682912
AYACUCHO,VICTOR FAJARDO,CAYARA,2108.5468419999997,6347.515622,3,0.33218458489364544
AYACUCHO,VICTOR FAJARDO,COLCA,2310.584369,6383.741899000001,3,0.36194827509582556
AYACUCHO,VICTOR FAJARDO,HUALLA,2097.9554749999998,15662.195091000001,2,0.13395028364865358
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,1849.304989,7239.701821,4,0.25543938614098344
AYACUCHO,VICTOR FAJARDO,HUANCAPI,2320.125914,23923.844115,4,0.09697964519612069
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,1587.7541580000002,16210.77641,3,0.09794436230830723
AYACUCHO,VICTOR FAJARDO,SARHUA,2091.599745,37866.142506,4,0.05523667335981161
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,3668.601752,49963.185948,6,0.07342609728327087
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,2307.0782369999997,8643.300821,2,0.2669209697520488
AYACUCHO,VILCAS HUAMAN,CARHUANCA,1323.933597,5426.415407,2,0.2439794040264857
AYACUCHO,VILCAS HUAMAN,CONCEPCION,4725.636337,21173.272413,3,0.22318875631612553
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,4005.299052,16291.015804,3,0.2458593804209902
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,2096.883587,8807.133418,3,0.23808922693442952
AYACUCHO,VILCAS HUAMAN,SAURAMA,1872.56986,8919.927745,2,0.20993105701440856
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,9985.403584,22019.871385,5,0.4534723845300062
AYACUCHO,VILCAS HUAMAN,VISCHONGO,6417.859848,26474.567061,4,0.24241604530161423
CAJAMARCA,CAJABAMBA,CACHACHI,31990.245786,81863.606933,2,0.39077493631794064
CAJAMARCA,CAJABAMBA,CAJABAMBA,11571.230982000001,19045.127325,2,0.6075691059734094
CAJAMARCA,CAJABAMBA,CONDEBAMBA,12657.120319,19730.086281,2,0.6415136831504259
CAJAMARCA,CAJABAMBA,SITACOCHA,11304.878088000001,58231.926807,2,0.19413539458290865
CAJAMARCA,CAJAMARCA,ASUNCION,10550.150076,21416.8633,4,0.4926094885239334
CAJAMARCA,CAJAMARCA,CAJAMARCA,15280.080292,37934.670306,4,0.40279987063926587
CAJAMARCA,CAJAMARCA,CHETILLA,3367.332816,7358.040119,3,0.4576399097505383
CAJAMARCA,CAJAMARCA,COSPAN,10124.038435999999,55311.444575,5,0.1830369558016556
CAJAMARCA,CAJAMARCA,ENCAÑADA,32212.327785,63424.058809,8,0.5078881482815005
CAJAMARCA,CAJAMARCA,JESUS,13917.394025999998,29555.340407000003,3,0.47089269940209344
CAJAMARCA,CAJAMARCA,LLACANORA,3274.84316,5082.321144,3,0.6443597457170055
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,18409.169015,28230.376877,5,0.6521049681769716
CAJAMARCA,CAJAMARCA,MAGDALENA,9891.986198,20716.337359999998,4,0.47749686762197047
CAJAMARCA,CAJAMARCA,MATARA,3730.362283,5763.610657,4,0.6472266266753139
CAJAMARCA,CAJAMARCA,NAMORA,8466.445838,15788.597238999999,3,0.5362380020111425
CAJAMARCA,CAJAMARCA,SAN JUAN,3753.099695,7242.338609,5,0.5182165454589559
CAJAMARCA,CELENDIN,CELENDIN,8246.291159,40378.750196,3,0.2042235363643547
CAJAMARCA,CELENDIN,CHUMUCH,3198.099149,20518.404862,2,0.15586490131710318
CAJAMARCA,CELENDIN,CORTEGANA,7194.222056,25201.885582,2,0.28546364249579587
CAJAMARCA,CELENDIN,HUASMIN,24055.582385,44601.432971999995,3,0.5393455048877394
CAJAMARCA,CELENDIN,JORGE CHAVEZ,588.42372,5191.76556,1,0.11333788346174861
CAJAMARCA,CELENDIN,JOSE GALVEZ,3128.238757,5044.8146,2,0.6200899349205024
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,9503.384477,16972.415311999997,2,0.5599311766947411
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,9838.263299,26283.511904,2,0.3743131182367889
