ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon,region_nat,region_agraria,agencia_agraria,k,ha_dep,share,productores,ua_total,ua_micro_0_5,ua_pequeno_5_20,ua_mediano_20_100,ua_grande_100_mas,ua_objetivo_5_mas,est_productores,est_ua_micro_0_5,est_ua_pequeno_5_20,est_ua_mediano_20_100,est_ua_grande_100_mas,est_ua_objetivo_5_mas,gasto_ha,tam_usd,ha_comercial,sam_usd
120402,JUNIN,JAUJA,ACOLLA,12040205,EL TINGO,1047.7835653638906,416.1863888719943,0.3972064485736179,-11.657221130999972,-75.56805943499995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0007211269198482709,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,97.96437093446775,74.26814034825357,16.345783892200757,3.8991332556196006,0.7211269198482709,20.966044067668626,450,187283.87499239744,201.57384546876568,90708.23046094456
120402,JUNIN,JAUJA,ACOLLA,12040206,YANAMARCA,3018.555093955658,1625.8892031553323,0.5386316143147448,-11.687644811999974,-75.56931831299994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0028171812063911093,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,382.7112497070258,290.13867526501394,63.857046405267276,15.232498782956728,2.8171812063911092,81.9067263946151,450,731650.1414198995,787.4758707857909,354364.1418536059
120402,JUNIN,JAUJA,ACOLLA,12040207,ACOLLA,1313.6257239439062,737.0846887632621,0.5611070758802655,-11.728620855999964,-75.53990874699997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.001277147993032167,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,173.49927770542686,131.53219465438985,28.94911355806013,6.905539198324927,1.2771479930321672,37.13180074941722,450,331688.10994346795,356.9962860939611,160648.3287422825
120402,JUNIN,JAUJA,ACOLLA,12040208,PACHASCUCHO,684.81698337569,466.9770527707415,0.6819005137239101,-11.75506768899993,-75.52897773099994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0008091319964045287,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,109.91977257955882,83.33169517770601,18.340594962501452,4.374976704559287,0.8091319964045287,23.524703663465267,450,210139.6737468337,226.17356739559443,101778.1053280175
120402,JUNIN,JAUJA,ACOLLA,12040209,CHOCON,313.6111337632261,291.1842586917665,0.9284882688878268,-11.772144512999944,-75.52566903899998,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0005045354994617066,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,68.54064306637338,51.961606554061696,11.436306166298502,2.7280234455894474,0.5045354994617065,14.668865111349657,450,131032.91641129492,141.03087542952775,63463.89394328749
120403,JUNIN,JAUJA,APATA,12040301,LA ESPERANZA,612.1952554727388,534.9033750665492,0.8737463583468894,-11.838212237999926,-75.31710081599994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0009268280597153893,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,125.90866508427592,95.45309504202822,21.00841162956873,5.01135931888111,0.9268280597153893,26.94659900816523,450,240706.51877994713,259.072697112035,116582.71370041574
120403,JUNIN,JAUJA,APATA,12040302,APATA,814.5744637831657,684.8352425298851,0.8407276105235036,-11.853766277999966,-75.34417633899994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.001186615281647313,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,161.20049939650582,122.2083212415751,26.89700858909964,6.416028827867021,1.186615281647313,34.49965269861398,450,308175.8591384483,331.69002408615995,149260.51083877197
120403,JUNIN,JAUJA,APATA,12040303,PARIAHUANCA,460.382943706831,424.6010066493307,0.9222778829089594,-11.847329067999963,-75.35664038099998,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0007357069435148724,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,99.9450525695519,75.7697224056532,16.67626928865161,3.977967443584915,0.7357069435148724,21.3899436757514,450,191070.4529921988,205.64934363228014,92542.20463452606
120403,JUNIN,JAUJA,APATA,12040304,PAUCAR,951.9395072918818,465.773572380919,0.4892890449582995,-11.82759101499994,-75.34465049399995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0008070467237242695,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,109.63649037121829,83.1169350296388,18.293328086658015,4.363701635177125,0.8070467237242694,23.46407644555941,450,209598.10757141357,225.59067911138055,101515.80560012125
120403,JUNIN,JAUJA,APATA,12040305,VISTA ALEGRE-CHICCHE,37314.02957603403,1354.889010031531,0.0363104447690566,-11.678787915999976,-75.26900587099993,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0023476186743839416,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,318.9216492963841,241.77889965612775,53.213472492260806,12.693574172393973,2.347618674383942,68.25466533903872,450,609700.0545141889,656.2208549771308,295299.38473970885
120403,JUNIN,JAUJA,APATA,12040306,UCHUBAMBA,1800.2278453544732,487.3758515222933,0.2707300927379705,-11.466650394999933,-75.23788675799995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0008444770324403796,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,114.72136037999313,86.97184509400226,19.141760894326087,4.566087314405133,0.8444770324403796,24.552325241171598,450,219319.133185032,236.05342992170515,106224.04346476731
120404,JUNIN,JAUJA,ATAURA,12040401,VISCAP,293.6583503132782,169.74797213390465,0.5780457867205733,-11.791665180999928,-75.45376110899997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0002941226228642046,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,39.956264193479335,30.29139480616157,6.666877492462926,1.5903210218267543,0.2941226228642046,8.551321137153884,450,76386.5874602571,82.21497006736571,36996.73653031457
120404,JUNIN,JAUJA,ATAURA,12040402,ATAURA,263.0875762675628,151.46154026814023,0.5757076879757419,-11.79953930499994,-75.43974477299997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00026243768880830057,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,35.65189758691882,27.028195132678068,5.948675092217749,1.4190005833864812,0.26243768880830054,7.630113364412531,450,68157.6931206631,73.35820182687809,33011.19082209514
120405,JUNIN,JAUJA,CANCHAYLLO,12040501,CANCHAYLLO,70011.14038603533,192.31490710119945,0.0027469186481007,-11.910919423999928,-75.84325382899993,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00033322439250037304,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,45.26820049678318,34.31844695922092,7.5531973048059555,1.801744290249517,0.33322439250037306,9.688165987555847,450,86541.70819553976,93.14493794577287,41915.22207559779
120405,JUNIN,JAUJA,CANCHAYLLO,12040502,PACHACAYO,24610.02429371664,54.6812911344728,0.0022219113025594,-11.926453256999936,-75.67699873699996,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,9.474637350828167e-05,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,12.871200094726555,9.75783426124442,2.1476160483122206,0.5122936415592789,0.09474637350828166,2.754656063379781,450,24606.58101051276,26.484090839796593,11917.840877908468
120406,JUNIN,JAUJA,CURICACA,12040601,CURICACA,3966.1503001702217,332.15997925685014,0.083748712004836,-11.754073699999935,-75.69228239599994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0005755342056898203,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,78.18574630875639,59.2736923097889,13.045633840371156,3.111913450164858,0.5755342056898203,16.733081496225836,450,149471.99066558256,160.87687180519947,72394.59231233977
120406,JUNIN,JAUJA,CURICACA,12040602,SANTA CRUZ DE PACTE,1103.2178593053818,0.2590716680044251,0.0002348327357277,-11.776594293999947,-75.64912573299995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,4.488939546397465e-07,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,0.06098179484385492,0.04623113949439285,0.010175079269819134,0.002427169612737109,0.0004488939546397465,0.01305114283719599,450,116.58225060199129,0.12547760755270926,56.464923398719165
120406,JUNIN,JAUJA,CURICACA,12040603,ACAYA,1480.9255887233546,381.80693070210856,0.2578164180627392,-11.806449563999934,-75.62126420299995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0006615575695787997,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,89.87193426971037,68.13315253335101,14.995525429642653,3.57704177871257,0.6615575695787997,19.234124777934024,450,171813.11881594884,184.9226531815333,83215.19393168998
120407,JUNIN,JAUJA,EL MANTARO,12040701,PAMPAS,444.8421804755334,84.7561837642062,0.190530906204988,-11.808336561999964,-75.37272134299997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00014685719516592503,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,19.95040310609575,15.124675672943452,3.3288120428260224,0.7940568542621567,0.14685719516592502,4.269726092254104,450,38140.28269389279,41.0504291957109,18472.693138069902
120407,JUNIN,JAUJA,EL MANTARO,12040702,PUCUCHO,1343.5370530548876,865.7157521879477,0.6443556954529193,-11.820973795999976,-75.39780654599997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0015000272727117843,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,203.7772049706232,154.48630878931394,34.00111819055802,8.110647463552617,1.5000272727117843,43.61179292682242,450,389572.0884845765,419.2968773543481,188683.59480945664
120408,JUNIN,JAUJA,HUAMALI,12040801,CONOPA,901.9739022223272,131.13444351945515,0.1453860729189167,-11.768562716999952,-75.39024033299995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00022721689096441545,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,30.867187420624873,23.40084038353418,5.1503252674904045,1.2285617294445943,0.22721689096441544,6.6061038878994145,450,59010.49958375482,63.513067126645666,28580.88020699055
120408,JUNIN,JAUJA,HUAMALI,12040802,ULLPAIPUQUIO,251.55733910155072,249.84149146186397,0.9931790992629552,-11.79544555299998,-75.40146194399995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0004329008108038002,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,58.80914224688545,44.58402160387258,9.812562678489739,2.3406946840161478,0.4329008108038002,12.586158173309686,450,112428.67115783879,121.00710532152772,54453.19739468747
120408,JUNIN,JAUJA,HUAMALI,12040803,HUAMALI,812.1926343582782,494.20720107158974,0.6084852043284878,-11.811219007999966,-75.42028352899996,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.000856313724342397,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,116.32936313819029,88.19089415629912,19.410063189669113,4.63008830751934,0.8563137243423969,24.89646522153085,450,222393.2404822154,239.3620950660055,107712.94277970248
120409,JUNIN,JAUJA,HUARIPAMPA,12040901,HUARIPAMPA,361.5287612785928,246.58864846835053,0.6820720088666201,-11.804189889999977,-75.47179459799997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00042726460377881786,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,58.04346915874863,44.00355427857667,9.684806773854465,2.310219712632068,0.42726460377881786,12.42229109026535,450,110964.89181075773,119.43163796257402,53744.23708315831
120409,JUNIN,JAUJA,HUARIPAMPA,12040902,CALVARIO,1071.175246215296,519.4322525498353,0.4849180882260925,-11.82704737199998,-75.48357843399998,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0009000212173356772,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,122.26698235383441,92.69228515218406,20.400780933347797,4.866414722134007,0.9000212173356772,26.16721687281748,450,233744.5136474259,251.57948315118244,113210.7674180321
120410,JUNIN,JAUJA,HUERTAS,12041001,HUERTAS,917.8733137853968,738.0111152459027,0.8040446368380344,-11.760625367999978,-75.46895634899994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00127875321389896,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,173.71734535495983,131.69751474624,28.98549909944773,6.914218627551677,1.2787532138989601,37.178470940898364,450,332105.0018606562,357.4449873337016,160850.2443001657
120410,JUNIN,JAUJA,HUERTAS,12041002,CONDORSINJA,286.2407006548471,163.72103035089876,0.5719697791975286,-11.77643562399993,-75.45963243099999,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0002836797297752126,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,38.537607610232854,29.21589168981937,6.430168434814744,1.5338562988945745,0.2836797297752126,8.247704463484531,450,73674.46365790445,79.29590816601522,35683.15867470685
120411,JUNIN,JAUJA,JANJAILLO,12041101,JANJAILLO,1017.6221805913176,764.7416644780304,0.7514986200808399,-11.752841032999982,-75.61620907299994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0013250692856135147,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,180.00933738131036,136.46756065605027,30.03534549700154,7.164649627312274,1.3250692856135147,38.525064409927325,450,344133.7490151137,370.3915414360977,166676.19364624398
120411,JUNIN,JAUJA,JANJAILLO,12041102,JISSE,2231.8905211964056,1080.970995432059,0.484329757739463,-11.774038451999957,-75.62002467499997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.001873000427750641,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,254.44523510949682,192.89844105361075,42.45530069582378,10.127313312847717,1.873000427750641,54.45561443642214,450,486436.94794442656,523.5526346260626,235598.68558172818
120412,JUNIN,JAUJA,JULCAN,12041201,JULCAN,1909.9231149183424,450.7596702671719,0.2360093276772787,-11.754255469999976,-75.42888506399999,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0007810321079759397,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,106.10243083642344,80.43771576833406,17.703654791490624,4.223040607825906,0.7810321079759397,22.70772750729247,450,202841.85162022736,218.3189132259987,98243.51095169941
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,12041301,HUANCANI,657.6871609698982,400.9717382009796,0.609669402105497,-11.856554790999953,-75.42544477799999,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0006947644667063186,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,94.38305803758668,71.55309766161704,15.748226166832124,3.7565914714810646,0.6947644667063186,20.19958210501951,450,180437.2821904408,194.20484992921274,87392.18246814574
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,12041302,PACAMARCA,1451.3711658611164,622.7988536467473,0.4291106701690831,-11.87669565599998,-75.43401507899995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0010791247167707039,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,146.59801364858336,111.13797545549802,24.460519955041544,5.834827343579196,1.0791247167707039,31.374472015391444,450,280259.4841410363,301.6435982526232,135739.61921368042
120414,JUNIN,JAUJA,LLOCLLAPAMPA,12041401,LLOCLLAPAMPA,9889.282442340878,197.57660711656249,0.0199788617898746,-11.837655549999964,-75.63005361899997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00034234134977407995,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,46.506730025458985,35.25739327188272,7.75985137532907,1.8510396782284502,0.34234134977407993,9.9532324033316,450,88909.47320245311,95.69336608796759,43062.014739585415
120414,JUNIN,JAUJA,LLOCLLAPAMPA,12041402,MATA CHICO,580.6926292284745,262.6813694044635,0.4523587112746201,-11.813129879999964,-75.57946232399996,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0004551484908806765,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,61.83146733764902,46.87528792730999,10.316850842792293,2.460987890191818,0.4551484908806765,13.232987223864788,450,118206.61623200859,127.22591410874978,57251.6613489374
120414,JUNIN,JAUJA,LLOCLLAPAMPA,12041403,MATA GRANDE,448.2390212421358,190.19888336666955,0.4243246891794486,-11.800650005999955,-75.57114516199994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00032955795429189834,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,44.7701185326001,33.94084415456832,7.470090149934459,1.7819198588562943,0.3295579542918983,9.581567963082652,450,85589.49751500129,92.12007251846174,41454.03263330778
120415,JUNIN,JAUJA,MARCO,12041501,MARCO,774.8003656477349,533.2883183743553,0.688291258004925,-11.749649032999969,-75.58276387099994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0009240296480206227,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,125.52850365395356,95.1648894199959,20.944980031683453,4.996228306847507,0.9240296480206227,26.865237986551584,450,239979.7432684599,258.2904678109328,116230.71051491976
120415,JUNIN,JAUJA,MARCO,12041502,TRAGADERO,954.2153840071952,491.8271238672934,0.5154256912122733,-11.756891683999982,-75.55939042299997,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0008521897602022261,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,115.76912673371221,87.76617121346706,19.31658529450386,4.607790033413436,0.8521897602022261,24.776565088119522,450,221322.20574028202,238.20933916766177,107194.2026254478
120415,JUNIN,JAUJA,MARCO,12041503,MUQUILLANQUI,541.0855901032426,309.59034119995795,0.5721651932014788,-11.77745032499996,-75.55098689899995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0005364277524053453,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,72.87317373651375,55.24615779247411,12.159207863771961,2.900464857255702,0.5364277524053453,15.59610047343301,450,139315.65353998108,149.94559472452292,67475.51762603532
120415,JUNIN,JAUJA,MARCO,12041504,HUASHUA,600.9845301146489,350.51803997712307,0.5832397048726949,-11.76960227199993,-75.57794750099998,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0006073432511933955,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,82.50697333137158,62.54967409715661,13.766649474800696,3.2839049592026894,0.6073432511933955,17.65789768519678,450,157733.11798970538,169.76833244321824,76395.7495994482
120416,JUNIN,JAUJA,MASMA,12041601,MASMA,776.0757122013167,272.33042613600685,0.3509070337526081,-11.775077460999968,-75.41702951299999,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0004718674291888661,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,64.10271838787827,48.59715466473213,10.695819017424027,2.551387189624199,0.4718674291888661,13.719073636237093,450,122548.69176120308,131.89929488844098,59354.68269979844
120416,JUNIN,JAUJA,MASMA,12041602,BOLIVAR,360.0003888230914,354.25644218643185,0.9840446099087904,-11.79113403699995,-75.41637885999995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00061382078756276,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,83.38694016961338,63.216789090301084,13.91347579168508,3.318928998351843,0.6138207875627599,17.846225577599682,450,159415.39898389432,171.57897337090864,77210.53801690889
120416,JUNIN,JAUJA,MASMA,12041603,HUAQUIAN,313.9528608206286,260.1272403352148,0.8285550883507758,-11.783212399999968,-75.44081824699998,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.00045072294675465576,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,61.230261593673234,46.41950556331524,10.216537034087782,2.437058973102424,0.45072294675465574,13.104318953944862,450,117057.25815084667,125.98885871223038,56694.98642050367
120417,JUNIN,JAUJA,MASMA CHICCHE,12041701,MASMA CHICCHE,2438.398039301113,574.0375809295986,0.2354158638899363,-11.769600913999966,-75.37042082899995,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.000994635970039455,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,135.12030189388992,102.43656391839343,22.54541353288433,5.377996690003333,0.994635970039455,28.918046192927115,450,258316.91141831936,278.02678253169876,125112.05213926444
120417,JUNIN,JAUJA,MASMA CHICCHE,12041702,ÑUÑUNHUAYO,935.603518602057,226.34564767976087,0.241924750366435,-11.790280537999934,-75.34154594699999,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.000392189519159336,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,53.278553988276634,40.39120638870086,8.88975983078467,2.1205687300945297,0.392189519159336,11.402518080038535,450,101855.5414558924,109.62723392177227,49332.255264797524
120418,JUNIN,JAUJA,MOLINOS,12041801,MOLINOS,2667.652754397804,366.8156349016708,0.1375050160846274,-11.714182630999971,-75.42084402599994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0006355821238310316,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,86.3431959403218,65.45796735123412,14.406740000877992,3.436592543554388,0.6355821238310315,18.47891466826341,450,165067.03570575186,177.6618363363591,79947.8263513616
120418,JUNIN,JAUJA,MOLINOS,12041802,QUERO,4265.527131181672,230.6633684227504,0.0540761695633266,-11.694260002999954,-75.37109573399994,SIERRA,JUNIN,JAUJA,JUNIN,577133.3414644432,0.0003996708418152643,135849.0,132063.0,102989.0,22667.0,5407.0,1000.0,29074.0,54.29488418976184,41.16170032771225,9.059338971426595,2.161020241695134,0.3996708418152643,11.620030054936993,450,103798.51579023768,111.7184593849201,50273.306723214046
