ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum,distrito,provincia,dep,fob_anual
20451779711,SOCIEDAD AGRICOLA RAPEL   S.A.C.,318761.044,6.623982999999999,5,15,Fertilizantes,0.0057706613052582,99.03473488602413,CASTILLA,PIURA,PIURA,67380.38328455284
20447609674,AGRO IMPORT E.I.R.L,315026.58,66.68137,5,10,Semillas,0.0057030547789705,99.04043794080307,CHANCAY,HUARAL,LIMA,66590.98439024392
20523163320,BOEHRINGER INGELHEIM PERU S.A.C,312842.674,10.510623999999998,31,44,Proteccion de cultivos,0.0056635186371309,99.04610145944022,SAN ISIDRO,LIMA,LIMA,66129.34572357724
20291398902,POCHTECA PERU S.A.C.,312380.909,159.452902,37,71,Proteccion de cultivos,0.0056551591168326,99.05175661855704,SANTIAGO DE SURCO,LIMA,LIMA,66031.73686178862
20611542721,GRUPO BIOTECH S.A.C.,307024.0,36.509,3,13,Proteccion de cultivos,0.0055581808063899,99.05731479936344,MAGDALENA DEL MAR,LIMA,LIMA,64899.382113821135
20603352573,AGRO FAMHER S.A.C.,304801.52,21.31338,29,52,Fertilizantes,0.0055179463436815,99.06283274570713,SUBTANJALLA,ICA,ICA,64429.58959349593
20611743671,IMPORTACION Y EXPORTACION UNILINE S.A.C.,303446.24,782.308863,17,20,Fertilizantes,0.0054934111565844,99.0683261568637,SAN BORJA,LIMA,LIMA,64143.10764227642
20609910926,AGRO SOLUCIONES DEL SUR S.A.C,302064.006,68.576,3,11,Fertilizantes,0.0054683880102221,99.07379454487392,ATE,LIMA,LIMA,63850.92809756098
20100334624,BRENNTAG PERU S.A.C,300653.795,392.202,11,17,Fertilizantes,0.0054428583848079,99.07923740325874,ATE,LIMA,LIMA,63552.83471544715
20602437516,CORPORACION BIOACTIVA PERU S.A.C.,298483.617,64.70478,7,50,Fertilizantes,0.0054035707665564,99.0846409740253,CALLAO,CALLAO,CALLAO,63094.097902439025
20552283377,POWER REFLE SOCIEDAD ANONIMA CERRADA,295906.468,245.237648,28,50,Proteccion de cultivos,0.0053569155861568,99.08999788961148,LIMA,LIMA,LIMA,62549.33469918699
20613746511,FERTILIZANTES DEL PACIFICO - PERÚ S.A.C.,295743.056,147.3174,13,35,Fertilizantes,0.0053539572720122,99.09535184688347,CASTILLA,PIURA,PIURA,62514.79232520325
20606640090,AGRO VIVEX S.A.C.,294434.4,472.94,7,13,Fertilizantes,0.0053302661382202,99.10068211302168,MAJES,CAYLLOMA,AREQUIPA,62238.165853658546
20613556193,INQUIFER S.A.C.,293377.285,63.343520000000005,4,111,Fertilizantes,0.0053111287538361,99.10599324177552,SURQUILLO,LIMA,LIMA,62014.710650406494
20535747424,RVR AGRO S.R.L.,291469.047,66.7547,7,30,Fertilizantes,0.0052765831423346,99.11126982491784,LA MOLINA,LIMA,LIMA,61611.343268292694
20419922391,ALLTECHNOLOGY PERU S.R.L,290086.851,44.31832,11,34,Fertilizantes,0.0052515606839018,99.11652138560176,ATE,LIMA,LIMA,61319.17175609757
20482095993,DEPOSITOS EL PALOMAR S.A.C.,288910.2,90.72,4,4,Proteccion de cultivos,0.0052302592905123,99.12175164489229,LA ESPERANZA,TRUJILLO,LA LIBERTAD,61070.44878048781
20601438586,SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD AN,287643.582,57.6026,4,12,Fertilizantes,0.0052073291877952,99.12695897408008,CASTILLA,PIURA,PIURA,60802.708390243904
20204441007,JOHNSON & JOHNSON DEL PERU S.A,285202.157,13.675143,32,34,Proteccion de cultivos,0.0051631310743733,99.13212210515444,MIRAFLORES,LIMA,LIMA,60286.63481300813
20101085351,DIAMOND CORPORACION S A,284458.974,319.5,8,8,Fertilizantes,0.0051496769291396,99.13727178208356,SAN ISIDRO,LIMA,LIMA,60129.53921951219
20467089464,FUMINSUMOS S.R.L.,283713.88,67.150099,11,27,Proteccion de cultivos,0.0051361881882928,99.14240797027186,JESUS MARIA,LIMA,LIMA,59972.039674796746
20606820501,INNOVAGRO BIOSCIENCE S.A.C.,283092.92,64.67228999999999,6,24,Proteccion de cultivos,0.0051249466959223,99.1475329169678,HUANCHACO,TRUJILLO,LA LIBERTAD,59840.779837398375
20543639231,SOCIEDAD PUNTA DE LOBOS PERU S.A.C. - SP,281810.201,355.0,7,8,Fertilizantes,0.0051017251102294,99.15263464207804,MIRAFLORES,LIMA,LIMA,59569.635983739834
20549608672,SEMBRANDO PERU S.A.C.,281781.695,45.784742,16,112,Fertilizantes,0.0051012090544746,99.1577358511325,SANTIAGO DE SURCO,LIMA,LIMA,59563.610325203255
20440492798,SUMINISTROS INDUSTRIALES S.A.C.,280967.70900000003,150.96,13,31,Fertilizantes,0.0050864731336284,99.16282232426612,TRUJILLO,TRUJILLO,LA LIBERTAD,59391.54824390245
20521767350,PORTLAND  PERU  SAC,280002.12,569.568,6,23,Fertilizantes,0.0050689926817854,99.16789131694792,SAN ISIDRO,LIMA,LIMA,59187.44
20266352337,PRODUCTOS TISSUE DEL PERU S.A.C - PROTIS,278762.329,113.712195,23,34,Proteccion de cultivos,0.0050465482392006,99.17293786518712,SANTA ANITA,LIMA,LIMA,58925.37035772359
20609952157,ECOFOS DEL PERU SOCIEDAD ANONIMA CERRADA,275563.221,79.903705,7,56,Fertilizantes,0.0049886334811258,99.17792649866824,LINCE,LIMA,LIMA,58249.136146341465
20372399687,MERCK SHARP & DOHME SALUD ANIMAL PERU S.,273788.317,8.18432,9,10,Proteccion de cultivos,0.0049565016694564,99.1828830003377,SAN ISIDRO,LIMA,LIMA,57873.953186991865
20545815215,INVERSIONES YOLIED SOCIEDAD ANONIMA CERR,272071.581,2.5932320000000004,16,20,Proteccion de cultivos,0.0049254228968365,99.18780842323451,LOS OLIVOS,LIMA,LIMA,57511.065902439026
20565861051,NAVARRO Y CIA.PERU S.A.C.,271531.465,172.5,14,18,Fertilizantes,0.0049156449564005,99.19272406819093,SANTIAGO DE SURCO,LIMA,LIMA,57396.895040650415
20250406941,AGROVET MARKET S.A,270965.058,33.141752000000004,24,32,Proteccion de cultivos,0.0049053910592589,99.19762945925018,SAN LUIS,LIMA,LIMA,57277.16673170733
20610511539,PHYTOMA CROP SCIENCE S.A.C.,270498.3,48.4416,5,17,Fertilizantes,0.0048969411486434,99.20252640039882,PIURA,PIURA,PIURA,57178.502439024385
20613197886,PROTEKTING PHYTOSANITARY PERU S.A.C.,270016.56,11.352,5,12,Proteccion de cultivos,0.0048882200127658,99.20741462041158,SANTIAGO DE SURCO,LIMA,LIMA,57076.67121951219
20547485824,VALECA S.A.C.,265233.88,160.5889,5,7,Proteccion de cultivos,0.0048016372043238,99.2122162576159,LA MOLINA,LIMA,LIMA,56065.698211382114
20167877444,ARBORIZACIONES E.I.R.L.,263797.81,378.9015,18,30,Semillas,0.0047756394428764,99.2169918970588,SAN JUAN DE MIRAFLORES,LIMA,LIMA,55762.138699186995
20120705866,TODO AGRICOLA S.A.,261842.04,161.937825,8,13,Proteccion de cultivos,0.0047402333401752,99.22173213039896,HUANUCO,HUANUCO,HUANUCO,55348.72390243903
20525329730,DON LIMON S.A.C,259500.0,225.0,2,2,Fertilizantes,0.0046978344339796,99.22642996483296,PIURA,PIURA,PIURA,54853.65853658537
20530198112,DISTRIBUIDORA AGRICOLA SAN ANTONIO E.I.R,258604.855,163.252629,8,47,Fertilizantes,0.0046816292586255,99.23111159409156,CASTILLA,PIURA,PIURA,54664.440894308944
20553549362,COMERCIAL QUIMICA MASSO PERU SAC,256334.22,52.81966800000001,10,54,Fertilizantes,0.0046405230262941,99.23575211711788,SAN ISIDRO,LIMA,LIMA,54184.46926829268
20100107644,COMERCIAL LIDER S A,256085.618,192.0,27,45,Proteccion de cultivos,0.0046360224828029,99.24038813960068,VENTANILLA,CALLAO,CALLAO,54131.919252032516
20612454061,NPK (NUTRITION PROTECTION & KNOWLEDGE) A,247687.994,162.21820000000002,10,23,Fertilizantes,0.0044839968674241,99.24487213646808,LA MOLINA,LIMA,LIMA,52356.8117398374
20610883843,ULEXAGRO NUTRITION S.A.C.,246768.04,241.78424,3,4,Fertilizantes,0.0044673425646153,99.2493394790327,AREQUIPA,AREQUIPA,AREQUIPA,52162.34991869919
20539927494,DANPER AGRICOLA OLMOS  S.A.C.,246687.065,159.83214,6,13,Proteccion de cultivos,0.0044658766411344,99.25380535567383,MOCHE,TRUJILLO,LA LIBERTAD,52145.23325203252
20610202374,FLORFRUITS PERU S.A.C.,246483.334,0.479267,17,49,Semillas,0.0044621884156736,99.2582675440895,SANTIAGO DE SURCO,LIMA,LIMA,52102.16816260163
20606871806,HAZEL TECH PERU S.A.C.,245690.49,2.4543000000000004,10,29,Proteccion de cultivos,0.0044478352370841,99.2627153793266,SANTIAGO DE SURCO,LIMA,LIMA,51934.57512195122
20510932243,DAL TRADING S.A.C.,244259.731,8.215012,12,28,Proteccion de cultivos,0.0044219336228378,99.26713731294944,MIRAFLORES,LIMA,LIMA,51632.1382601626
20450339025,AGROPECUARIA EL AMIGO E.I.R.L.,241662.52,67.60808,5,9,Proteccion de cultivos,0.0043749152518624,99.27151222820127,TARAPOTO,SAN MARTIN,SAN MARTIN,51083.13430894309
20545905125,FERTICROPS S.A.C.,241559.809,849.5,28,30,Fertilizantes,0.0043730558327004,99.275885284034,SANTIAGO DE SURCO,LIMA,LIMA,51061.42304065041
20602428550,NUTRIFER S.A.C,240986.476,18.14735,7,27,Fertilizantes,0.0043626765513534,99.28024796058534,MIRAFLORES,LIMA,LIMA,50940.23069918699
20388203111,NCH PERU S.A,240094.186,25.432014,27,42,Proteccion de cultivos,0.0043465230612297,99.28459448364656,LURIN,LIMA,LIMA,50751.61655284553
20329973256,SCHLUMBERGER DEL PERU S.A.,239610.87,21.614093,8,17,Proteccion de cultivos,0.0043377733943808,99.28893225704095,SAN ISIDRO,LIMA,LIMA,50649.45219512195
20196965611,IMPORTACION & DISTRIBUCION TOYAMA SRLTDA,238805.582,8.8615,11,113,Semillas,0.0043231949369794,99.29325545197791,MAGDALENA VIEJA,LIMA,LIMA,50479.22871544715
20515552520,EXPORTADORA SAFCO PERU S.A.,232964.79,35.856,2,2,Proteccion de cultivos,0.0042174566950552,99.297472908673,MIRAFLORES,LIMA,LIMA,49244.58975609756
20277131570,L Y B SERVIC Y NEGOCIOS GRLES E.I.R.LTDA,231258.55,300.0,3,4,Fertilizantes,0.0041865679358081,99.3016594766088,PIURA,PIURA,PIURA,48883.92113821138
20612901997,GENESIS SEEDS E.I.R.L.,230660.409,0.658321,19,46,Semillas,0.0041757395451099,99.3058352161539,LIMA,LIMA,LIMA,48757.484829268295
20505688903,AGRICOLA ANDREA S.A.C.,228573.0,229.41903,5,13,Fertilizantes,0.0041379503278537,99.30997316648175,SAN ISIDRO,LIMA,LIMA,48316.243902439026
20511455775,INBIOR S.A.C.,228180.44,28.32138,4,22,Proteccion de cultivos,0.0041308436539215,99.31410401013568,ATE,LIMA,LIMA,48233.2637398374
20601392101,BIO CROPS PERU S.A.C.,227200.0,16.80265,2,2,Fertilizantes,0.0041130943483629,99.31821710448403,MAGDALENA DEL MAR,LIMA,LIMA,48026.01626016261
20601510589,BIOCAB PERU S.A.C.,224468.165,28.098,6,51,Fertilizantes,0.0040636388241589,99.3222807433082,SAN MARTIN DE PORRES,LIMA,LIMA,47448.555203252035
20603179201,EQUILAGRO PERU S.A.C.,223384.0,18.206,15,28,Fertilizantes,0.0040440117425823,99.3263247550508,ICA,ICA,ICA,47219.38211382114
20606012391,GRUPO ALICROP PERU S.A.C.,221427.037,601.0568000000001,18,46,Fertilizantes,0.0040085840425152,99.3303333390933,COMAS,LIMA,LIMA,46805.71513821138
20514181234,LIMA ELEMENTARY S.A.C.,220394.25,286.0,4,7,Fertilizantes,0.0039898870778463,99.33432322617116,SANTIAGO DE SURCO,LIMA,LIMA,46587.40243902439
20377339461,B.BRAUN MEDICAL PERU S.A.,219750.076,124.044566,52,99,Fertilizantes,0.0039782253329574,99.33830145150412,MIRAFLORES,LIMA,LIMA,46451.23557723578
20611707569,BIOREND PERU S.A.C.,219124.601,62.556,4,7,Fertilizantes,0.0039669021036988,99.3422683536078,MIRAFLORES,LIMA,LIMA,46319.021349593495
20600736508,VEGETALES BOZELT SAC,216540.294,13.40075,3,20,Semillas,0.0039201173391032,99.34618847094691,TARMA,TARMA,JUNIN,45772.745073170736
20509572926,KFZ S.A.C.,216507.839,37.45,4,9,Proteccion de cultivos,0.0039195297929893,99.35010800073992,SURQUILLO,LIMA,LIMA,45765.884666666665
20608762630,TAGROS PERU S.A.C.,215554.5,17.240579999999998,9,16,Proteccion de cultivos,0.003902271107897,99.3540102718478,SAN ISIDRO,LIMA,LIMA,45564.365853658535
20604891818,AGRI MARINE TERRA PERU S.A.C.,212854.0,4.40725,13,29,Fertilizantes,0.0038533828539896,99.3578636547018,ICA,ICA,ICA,44993.528455284555
20551404057,ANDES GREEN ENGINEERING AND CONSULTING C,212490.0,270.0,1,10,Fertilizantes,0.0038467932133963,99.3617104479152,ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,44916.58536585366
20602420982,DELAGRO V SOCIEDAD ANONIMA CERRADA,211792.0,300.95,7,8,Fertilizantes,0.0038341570344563,99.36554460494963,DEAN VALDIVIA,ISLAY,AREQUIPA,44769.0406504065
20615648371,GALILEE CAÑETE S.A.C.,208870.0,9.283,1,4,Semillas,0.0037812588756275,99.36932586382528,MIRAFLORES,LIMA,LIMA,44151.38211382114
20100049181,TAI LOY S.A.,208080.39,99.0,6,6,Proteccion de cultivos,0.0037669642434602,99.37309282806874,SURQUILLO,LIMA,LIMA,43984.47268292683
20600483596,ASICA FARMS S.A.C.,207413.57,61.94972,5,41,Fertilizantes,0.0037548925287886,99.37684772059752,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,43843.518861788616
20477915966,INSUMOS BIOQUIMICOS S.A.C,206785.003,59.56487999999999,15,23,Proteccion de cultivos,0.0037435133237918,99.38059123392132,SANTIAGO DE SURCO,LIMA,LIMA,43710.65104065041
20611933534,AGRO BIO TECNOLOGIA PERU SOCIEDAD ANONIM,204966.105,66.78,7,66,Fertilizantes,0.0037105850707811,99.3843018189921,SAN MARTIN DE PORRES,LIMA,LIMA,43326.16853658536
20100966264,VICCO S.A.,204459.223,207.0554,15,31,Proteccion de cultivos,0.003701408779014,99.38800322777112,ATE,LIMA,LIMA,43219.02274796748
20566134129,GREEN FARMING S.A.C.,202398.302,39.2,5,14,Fertilizantes,0.0036640990848347,99.39166732685594,MIRAFLORES,LIMA,LIMA,42783.3809105691
20348735692,PANIFICADORA BIMBO DEL PERU S.A,202035.36,44.6,18,20,Proteccion de cultivos,0.0036575285976473,99.39532485545358,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,42706.66146341463
20448526837,IMPORTACION Y EXPORTACION HUGUIÑO E.I.R.,201700.0,657.0,13,16,Fertilizantes,0.0036514574386655,99.39897631289224,DESAGUADERO,CHUCUITO,PUNO,42635.772357723574
20519314836,ARENA VERDE S.A.C.,200827.826,170.92140000000003,3,21,Fertilizantes,0.0036356681167016,99.40261198100896,SAN ISIDRO,LIMA,LIMA,42451.41037398374
20546843042,P & L COPAN SOCIEDAD ANONIMA CERRADA,199959.242,15.5288,11,28,Proteccion de cultivos,0.0036199437859733,99.40623192479492,SAN MARTIN DE PORRES,LIMA,LIMA,42267.80725203252
20605819185,AGRICOLA GM S.A.C.,199187.839,27.99736,6,19,Proteccion de cultivos,0.0036059787625595,99.40983790355747,SANTIAGO DE SURCO,LIMA,LIMA,42104.746455284556
20109072177,CENCOSUD RETAIL PERU S.A.,198132.4,116.736069,5,19,Proteccion de cultivos,0.0035868717194876,99.41342477527698,MIRAFLORES,LIMA,LIMA,41881.64552845528
20601085161,IMPORTACIONES WOMH S.A.C.,197991.487,268.3329,11,25,Proteccion de cultivos,0.0035843207139246,99.4170090959909,RIMAC,LIMA,LIMA,41851.8590406504
20607554731,VAJUISA NATURA S.A.C.,196150.0,204.3,6,12,Fertilizantes,0.0035509835230255,99.42056007951392,CALLAO,CALLAO,CALLAO,41462.60162601626
20548825726,A & M NUTRITIVA SOCIEDAD ANONIMA CERRADA,194447.127,28.40228,5,17,Proteccion de cultivos,0.0035201557179538,99.42408023523188,ATE,LIMA,LIMA,41102.64473170732
20100099447,MERCK PERUANA S A,193749.143,4.970752,186,505,Fertilizantes,0.0035075198286684,99.42758775506056,SANTIAGO DE SURCO,LIMA,LIMA,40955.10339837398
20602571204,J.& R. AGRO TECHNICAL INTERNATIONAL S.A.,193046.207,6.730828999999999,18,37,Proteccion de cultivos,0.0034947942913054,99.43108254935186,SANTIAGO DE SURCO,LIMA,LIMA,40806.51530081301
20604783977,ALIMENTOS ORGANICOS KALLPA PERU S.A.C.,191880.45,414.5,5,8,Fertilizantes,0.0034736901164451,99.43455623946832,MAJES,CAYLLOMA,AREQUIPA,40560.09512195122
20510314078,ANDES SEGURIDAD S.A.C.,191577.001,6.124499999999999,29,30,Proteccion de cultivos,0.0034681966553231,99.43802443612364,SAN MIGUEL,LIMA,LIMA,40495.9514308943
20555271566,VITAPRO S.A.,191478.0,174.0,2,5,Fertilizantes,0.0034664043998056,99.44149084052344,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,40475.0243902439
20131057238,ZIJALS INDUSTRIAS QUIMICAS S.A.C.,191346.76,130.61405,10,14,Fertilizantes,0.0034640285085104,99.44495486903196,MIRAFLORES,LIMA,LIMA,40447.282601626015
20610621121,AGRIPEC S.A.C.,190791.144,35.009257,9,25,Semillas,0.0034539699652469,99.4484088389972,BARRANCO,LIMA,LIMA,40329.83531707317
20510586582,INVERSIONES NORVET SOCIEDAD ANONIMA CERR,190263.86,14.127506,12,32,Proteccion de cultivos,0.0034444243277452,99.45185326332494,LINCE,LIMA,LIMA,40218.3769105691
20603743661,P66 S.A.C.,188905.17,382.0,5,5,Fertilizantes,0.0034198274080261,99.45527309073296,CHORRILLOS,LIMA,LIMA,39931.174146341466
20432940161,VETERQUIMICA PERU S.A.C.,188438.924,53.76194,7,10,Proteccion de cultivos,0.0034113867663556,99.45868447749932,ATE,LIMA,LIMA,39832.61808130081
20502630378,VID AGRO S.A.C.,185629.14,46.5,6,6,Proteccion de cultivos,0.0033605200995839,99.46204499759892,ATE,LIMA,LIMA,39238.68
20602479448,PERU AGRO J&V SOCIEDAD ANONIMA CERRADA,183970.22,63.145921,16,18,Semillas,0.0033304879936139,99.46537548559252,CHILCA,CAÑETE,LIMA,38888.01398373984
20396260639,MORAVA S.A.C.,177600.0,8.471,3,9,Semillas,0.0032151653004809,99.468590650893,MOCHE,TRUJILLO,LA LIBERTAD,37541.46341463415
20606009284,BOMAREA S.R.L.,175250.824,173.7,3,10,Fertilizantes,0.0031726372083642,99.47176328810136,SAN ISIDRO,LIMA,LIMA,37044.88962601626
20512706577,FERTILIZANTES Y SEMILLAS ANDINAS SOCIEDA,174743.58000000002,77.28,7,7,Fertilizantes,0.0031634543631633,99.47492674246452,MIRAFLORES,LIMA,LIMA,36937.667317073174
20608397869,IMPROVEK INDUSTRIAL S.A.C.,174499.08,408.5,11,31,Fertilizantes,0.0031590280798527,99.47808577054435,LA MOLINA,LIMA,LIMA,36885.984390243895
20566503850,REPRESENTACIONES MEDICAS ROJAS SOCIEDAD,172882.831,21.332026,11,24,Proteccion de cultivos,0.003129768464415,99.4812155390088,SAN JUAN DE LURIGANCHO,LIMA,LIMA,36544.3382601626
20606303808,BIO WACAS S.A.C.,172780.298,68.16,3,5,Fertilizantes,0.0031279122676596,99.48434345127644,LINCE,LIMA,LIMA,36522.664617886185
20610325506,ORGANITECH PERU S.A.C.,172280.207,24.1599,8,19,Fertilizantes,0.0031188589161377,99.48746231019258,SANTIAGO DE SURCO,LIMA,LIMA,36416.954325203245
20611550643,VIVIBOX PERU S.A.C.,171638.44,478.276,3,3,Fertilizantes,0.0031072407461524,99.49056955093872,LINCE,LIMA,LIMA,36281.296260162606
20603802081,AGROVET FLORES S.A.C,171612.6,78.22672,5,11,Proteccion de cultivos,0.0031067729540839,99.4936763238928,JOSE CRESPO Y CASTILLO,LEONCIO PRADO,HUANUCO,36275.83414634146
20600822196,COMERCIO FEDERAL DEL PACIFICO E.I.R.L.,171424.0,234.0,4,4,Fertilizantes,0.003103358651293,99.4967796825441,CHORRILLOS,LIMA,LIMA,36235.9674796748
20609392968,100 PORCIENTO S.A.C.,166893.6,399.2,3,3,Fertilizantes,0.0030213429706775,99.49980102551478,SANTIAGO DE SURCO,LIMA,LIMA,35278.321951219514
20508565934,HIPERMERCADOS TOTTUS S.A,166858.32,77.59,6,52,Proteccion de cultivos,0.0030207042824354,99.50282172979722,SURQUILLO,LIMA,LIMA,35270.86439024391
20602473342,WELLNESS AND CARE PRODUCTS SAC,166190.534,0.45125,4,5,Proteccion de cultivos,0.0030086150798715,99.5058303448771,SANTIAGO DE SURCO,LIMA,LIMA,35129.70637398375
20608994000,CIFAGRO PERUANA S.A.C.,163351.83,40.289152,4,27,Fertilizantes,0.002957224862534,99.50878756973962,ATE,LIMA,LIMA,34529.65512195122
20604515433,AIVEPET INSPECCIONES PERU S.A.C,162833.265,94.156,6,14,Proteccion de cultivos,0.0029478370686487,99.51173540680828,SAN ISIDRO,LIMA,LIMA,34420.03975609756
20610798595,AGRO IMPORT NUTRIMENTOS S.A.C.,162355.89,38.785468,4,18,Semillas,0.002939194954148,99.51467460176242,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,34319.131219512194
20549525033,AGRIBIO S.A.C.,159169.81,172.665,8,9,Fertilizantes,0.0028815160472755,99.5175561178097,LINCE,LIMA,LIMA,33645.65089430894
20391308668,HACIENDA EL POTRERO SAC,159044.75,9.99164,2,3,Proteccion de cultivos,0.0028792520350431,99.52043536984476,JAEN,JAEN,CAJAMARCA,33619.21544715447
20611191198,RODEL COMPANY GROUP E.I.R.L.,158651.935,159.864,13,50,Fertilizantes,0.0028721407447418,99.52330751058948,YANAHUARA,AREQUIPA,AREQUIPA,33536.18138211382
20606415509,COMPAÑIA UTIL S.A.C.,155810.65,259.2496,10,12,Proteccion de cultivos,0.0028207038025077,99.526128214392,RIMAC,LIMA,LIMA,32935.584552845525
20604150770,KOPPERT PERU S.A.C.,155729.151,9.312311,21,34,Proteccion de cultivos,0.0028192283928409,99.52894744278484,SAN ISIDRO,LIMA,LIMA,32918.35712195122
20600716311,AGROPECUARIA WJ & ANT. ALIS. LAS PALMERA,155271.469,15.23664,3,10,Proteccion de cultivos,0.0028109427887584,99.5317583855736,ALTO DE LA ALIANZA,TACNA,TACNA,32821.611333333334
20602318223,INSUMOS & SOLUCIONES AGRICOLAS S.A.C,153386.721,76.35,3,13,Fertilizantes,0.0027768224263161,99.53453520799992,MIRAFLORES,LIMA,LIMA,32423.20931707317
20393541521,SAIU EXPORT S.A.C.,153250.0,7.9,3,3,Semillas,0.0027743473102404,99.53730955531016,YARINACOCHA,CORONEL PORTILLO,UCAYALI,32394.308943089432
20307758645,SOCIEDAD AGRICOLA SATURNO SA,153172.006,49.8232,8,20,Fertilizantes,0.0027729353530194,99.54008249066317,MAGDALENA DEL MAR,LIMA,LIMA,32377.822406504063
20606362391,GRUPO CORINSER S.A.C.,152985.05,108.0,5,5,Proteccion de cultivos,0.0027695508122316,99.5428520414754,LOS OLIVOS,LIMA,LIMA,32338.30325203252
20535633763,FAGRO LATINOAMERICA S.A.C.,152848.846,14.794709999999998,6,33,Proteccion de cultivos,0.0027670850556179,99.54561912653102,TRUJILLO,TRUJILLO,LA LIBERTAD,32309.512162601626
20555611332,SLIM NEGOCIOS PERUANOS S.A.C.,152185.0,130.5945,5,6,Proteccion de cultivos,0.0027550671804824,99.54837419371152,LIMA,LIMA,LIMA,32169.18699186992
20613228731,GROWTECH AGRO S.A.C.,150945.0,25.332,1,9,Proteccion de cultivos,0.0027326189542854,99.5511068126658,SANTIAGO DE SURCO,LIMA,LIMA,31907.07317073171
20612478695,NEGOSERVIS COMERCIAL E.I.R.L.,150400.0,490.0,8,11,Fertilizantes,0.0027227525968036,99.5538295652626,CERRO COLORADO,AREQUIPA,AREQUIPA,31791.869918699187
20612082571,JOTTO AGRO SOLUTIONS S.A.C.,148886.941,0.1159,8,34,Semillas,0.0026953610720605,99.55652492633466,LA MOLINA,LIMA,LIMA,31472.036308943087
20517089037,PSW S.A.,148526.0,59.77352,14,24,Fertilizantes,0.0026888268097929,99.55921375314443,LURIN,LIMA,LIMA,31395.739837398374
20484082228,EOCORP S.A.C.,146987.84,78.29834699999999,7,36,Fertilizantes,0.0026609808713999,99.56187473401584,SANTIAGO DE SURCO,LIMA,LIMA,31070.600325203253
20509091154,SEMILLAS HORTACH GROUP S.A.C.,146427.744,7.42507,25,104,Semillas,0.0026508412248676,99.56452557524072,SANTIAGO DE SURCO,LIMA,LIMA,30952.20604878049
20523690702,CHT PERUANA S.A.,145967.171,5.733390999999999,20,26,Proteccion de cultivos,0.0026425032838319,99.56716807852456,SAN ANTONIO,HUAROCHIRI,LIMA,30854.849154471547
20267418820,AGRARIS INTERNACIONAL SA,145210.0,0.889,17,41,Proteccion de cultivos,0.002628795908124,99.56979687443268,LA MOLINA,LIMA,LIMA,30694.796747967477
20610075534,PLYMAG PERU S.A.C.,144870.973,32.18,3,7,Fertilizantes,0.0026226583639442,99.57241953279662,MIRAFLORES,LIMA,LIMA,30623.132504065037
20611285745,AGRYLAAP S.A.C.S.,144520.0,108.0,9,32,Fertilizantes,0.0026163045564498,99.57503583735308,ATE,LIMA,LIMA,30548.943089430897
20606678828,JABORSAN S.A.C.,143567.52000000002,224.0,2,2,Fertilizantes,0.0025990614221852,99.57763489877526,CHILCA,CAÑETE,LIMA,30347.605853658544
20604598843,GROUP TOTAL CAR´S S.A.C.,143296.6,223.0,8,8,Fertilizantes,0.0025941568468293,99.58022905562208,ATE,LIMA,LIMA,30290.338211382114
20601693993,CIPAGRO S.A.C.,142465.0,44.167,3,10,Proteccion de cultivos,0.0025791020525507,99.58280815767463,SAN ISIDRO,LIMA,LIMA,30114.552845528455
20514567264,VHD SANIDAD ANIMAL E.I.R.L.,141782.33299999998,9.95,36,43,Proteccion de cultivos,0.002566743453169,99.5853749011278,SANTIAGO DE SURCO,LIMA,LIMA,29970.249252032514
20612103691,COMERCIAL MINERALS CO S.A.C.,138360.0,600.0,3,4,Fertilizantes,0.0025047875617935,99.5878796886896,SAN MIGUEL,LIMA,LIMA,29246.829268292684
20521440865,AGRONEGOCIOS  VIRGEN DE YAUCA S.A.C.,136935.347,192.0,7,7,Fertilizantes,0.0024789964869578,99.59035868517655,SANTIAGO DE SURCO,LIMA,LIMA,28945.683105691056
20600552580,CORPORACION MADERERA BENLY S.A.C.,136844.22,36.504,2,2,Proteccion de cultivos,0.0024773467776766,99.59283603195423,LOS OLIVOS,LIMA,LIMA,28926.420487804877
20449203799,IMPORT EXPORT UNITED BRASPERU LIMITADA S,133800.0,279.98,3,6,Fertilizantes,0.0024222360202947,99.59525826797451,HUARAL,HUARAL,LIMA,28282.92682926829
20605988530,CONSORCIO GREEN VALLEY S.A.C.,132958.04,26.70192,1,12,Proteccion de cultivos,0.0024069936747069,99.59766526164924,TRUJILLO,TRUJILLO,LA LIBERTAD,28104.951544715448
20609565552,AGROSEALAND PERU S.A.C.,132266.348,75.272,6,21,Fertilizantes,0.002394471692066,99.60005973334133,LINCE,LIMA,LIMA,27958.740227642276
20603807678,TPS SEMILLAS SOCIEDAD ANONIMA CERRADA -T,132215.395,0.435542,36,199,Semillas,0.0023935492691068,99.6024532826104,JESUS MARIA,LIMA,LIMA,27947.969674796746
