ruc,razon_social,fob,tn,semanas,destinos,distrito,provincia,dep,fob_anual
20532464359,OLIAMERICA SOCIEDAD ANONIMA CERRADA -OLI,382897.79,160.6995,6,3,TACNA,TACNA,TACNA,1991068.5079999997
20608308751,,380209.2,291.198,7,3,SATIPO,SATIPO,JUNIN,1977087.8399999999
20529866560,ANA BANANA S.A.C.,379080.0,509.3712,5,1,CASTILLA,PIURA,PIURA,1971216.0
20606487500,DESPENSA AMERICANA S.A.C.,375875.642,115.62812,7,1,CHANCAY,HUARAL,LIMA,1954553.3384
20608620312,,375150.44,54.9972,9,3,CHAO,VIRU,LA LIBERTAD,1950782.2880000002
20613649931,,374690.5,198.7686,6,4,SANTIAGO DE SURCO,LIMA,LIMA,1948390.6
20409444866,IMPORTADORA Y EXPORTADORA AGROTRANSCOMEX,374441.67,819.09,9,1,ZARUMILLA,ZARUMILLA,TUMBES,1947096.6840000001
20452624991,HM.CLAUSE PERÚ S.A.C.,374010.57,0.977355,4,3,LA TINGUIÑA,ICA,ICA,1944854.9640000002
20534286148,,373748.38,70.6959,5,4,SALAS,ICA,ICA,1943491.5760000001
20516313821,AGRO ALIMENTOS ANDINOS S.A.C.,370813.28,117.688,3,1,CHORRILLOS,LIMA,LIMA,1928229.056
20269488353,AGROPECUARIA SAN FRANCISCO SA,368640.0,153.54,2,1,SAN ISIDRO,LIMA,LIMA,1916928.0
20614442621,,363664.95,273.68,3,2,ATE,LIMA,LIMA,1891057.7400000002
20526450851,SOLIMAR INDUSTRIA E.I.R.L.,363339.87,216.500375,5,3,SAN ISIDRO,LIMA,LIMA,1889367.324
20542264544,COOPERATIVA AGRARIA DEL BAJO BIAVO LTDA,363239.618,62.1,3,1,BELLAVISTA,BELLAVISTA,SAN MARTIN,1888846.0136000002
20612008184,,363000.0,566.6899520000001,1,1,MIRAFLORES,LIMA,LIMA,1887600.0
20600721012,INVERSIONES Y EXPORTACIONES MIPAL S.A.C.,361616.7,172.338,7,4,CATACAOS,PIURA,PIURA,1880406.8399999999
20609848864,NARIHUALA AGRO S.A.C.,360655.35,167.2965,8,1,BARRANCO,LIMA,LIMA,1875407.8199999998
20613705431,,358401.32,56.925,3,1,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,1863686.8639999998
20487900622,GRAINS DEL VALLE E.I.R.L.,356730.0,297.0,3,1,SANTA ANITA,LIMA,LIMA,1854996.0
20136036778,PROCESADORA FRUTICOLA S.A.,356425.72000000003,269.00056,4,2,CHICLAYO,CHICLAYO,LAMBAYEQUE,1853413.744
20608873369,AGRONEGOCIOS R & G S.A.C.,355830.0,217.98,5,1,AREQUIPA,AREQUIPA,AREQUIPA,1850316.0
20607351130,CHOCO PERU EMPRESA INDIVIDUAL DE RESPONS,355480.21,191.2948,6,2,PERENE,CHANCHAMAYO,JUNIN,1848497.092
20606379251,,355271.69,16.752049999999997,3,1,SANTIAGO DE SURCO,LIMA,LIMA,1847412.7880000002
20480222432,EXPORTACIONES E IMPORTACIONES FIORELA EI,353400.0,363.0,3,1,JOSE LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,1837680.0
20612859869,HAM ALIMENTOS PERU S.A.C.,352512.0,293.76,9,1,MIRAFLORES,LIMA,LIMA,1833062.4
20549623981,VIA FOODS INGREDIENTES S.A.C.,349362.336,159.75,7,2,CHORRILLOS,LIMA,LIMA,1816684.1472
20602797881,OREGANO PARA EL MUNDO E.I.R.L. - OREPAM,347368.0,121.5,5,2,ALTO DE LA ALIANZA,TACNA,TACNA,1806313.6
20614827107,,345992.73,60.2154,3,1,VILLA EL SALVADOR,LIMA,LIMA,1799162.196
20601878781,PROVEF GROUP S.A.C. - PROVEF S.A.C.,345669.2,130.322872,6,2,SAN BORJA,LIMA,LIMA,1797479.8399999999
20615166929,AGRO-NEGOCIOS LOURDES S.A.C.,344598.95,53.958020000000005,7,3,PAIJAN,ASCOPE,LA LIBERTAD,1791914.5400000003
20509113573,AGRICOLA PAMPA VERDE SOCIEDAD ANONIMA CE,343776.0,90.442,2,6,SANTIAGO DE SURCO,LIMA,LIMA,1787635.2
20608615521,,343274.588,143.577789,6,1,SAN BORJA,LIMA,LIMA,1785027.8576
20610125124,AFI IMPEX PERU S.A.C.,343073.859,191.6,7,6,SAN ISIDRO,LIMA,LIMA,1783984.0668000001
20610920790,,340229.11,74.03,3,2,SATIPO,SATIPO,JUNIN,1769191.372
20603957033,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIAL,339376.0,226.76,5,2,PERENE,CHANCHAMAYO,JUNIN,1764755.2
20132677825,MAI S.A.,338882.36,212.4,4,1,TUMBES,TUMBES,TUMBES,1762188.2719999999
20566144434,SOCIEDAD AGRICOLA 3P S.A.C.,337725.142,130.3625,6,3,SANTIAGO DE SURCO,LIMA,LIMA,1756170.7384
20610551379,,337532.1,46.767,2,2,CHIRINOS,SAN IGNACIO,CAJAMARCA,1755166.92
20601645964,BRITT BRANDS PERU S.A.C.,336222.43,29.10345,3,2,LURIN,LIMA,LIMA,1748356.6360000002
20263322496,NESTLE PERU S A,333566.994,53.184462,7,3,ATE,LIMA,LIMA,1734548.3687999998
20600208749,FRUTOS Y GRANOS ANDINOS SUMAQ S.A.C. - F,333340.5,251.75,5,3,SAN ISIDRO,LIMA,LIMA,1733370.6
20600589645,LA FORTALEZA DEL NORTE S.A.C.,332840.03,113.24556,4,5,ATE,LIMA,LIMA,1730768.1560000002
20608513141,,331086.0,81.0,4,1,SAN ISIDRO,LIMA,LIMA,1721647.2
20114883230,EMPRESA NACIONAL DE LA COCA S.A.,330411.34,44.966,1,1,SAN SEBASTIAN,CUSCO,CUSCO,1718138.9680000003
20615642232,,329025.0,93.48,4,3,PIURA,PIURA,PIURA,1710930.0
20605262211,,328347.31,144.0,3,1,LA VICTORIA,LIMA,LIMA,1707406.012
20600682386,ASOCIACION DE PRODUCTORES AGROPECUARIOS,324950.26,56.925,2,2,SAN NICOLAS,RODRIGUEZ DE MENDOZA,AMAZONAS,1689741.3520000002
20615343383,OLIVOVERDEDELSUREMPRESAINDIVIDUALDERESPO,324516.0,479.41,9,1,POCOLLAY,TACNA,TACNA,1687483.2
20613041479,AC FRESH PRODUCE S.A.C.,323046.5,61.92368,9,3,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,1679841.8
20611942355,PERU SPICE EXPORT S.A.C.,322420.32,86.06360000000001,4,1,LA MOLINA,LIMA,LIMA,1676585.6639999999
20612250295,,321885.3,460.5,7,1,MARCONA,NAZCA,ICA,1673803.56
20549061967,THEOBROMA INVERSIONES S.A.C.,321735.78,27.747733,4,2,ATE,LIMA,LIMA,1673026.056
20606584009,BUSINESSLIDERSAC,321262.6,44.879088,6,1,LA VICTORIA,LIMA,LIMA,1670565.52
20606446200,FRUIT CO SOCIEDAD COMERCIAL DE RESPONSAB,319200.0,74.781,4,2,PIURA,PIURA,PIURA,1659840.0
20100060150,HERSIL S.A.C. LABORATORIOS INDUSTRIALES,318588.51900000003,19.386277,7,6,ATE,LIMA,LIMA,1656660.2988
20608896105,,317001.19,66.114,3,1,TAMBO GRANDE,PIURA,PIURA,1648406.1879999998
20611875631,FRESH & READY HARVESTS SOCIEDAD ANONIMA,316972.0,144.798,4,5,MAGDALENA DEL MAR,LIMA,LIMA,1648254.4000000001
20609097362,HONEST FOODS S.A.C.,315768.72000000003,185.9537,5,3,LA MOLINA,LIMA,LIMA,1641997.344
20526197187,INCA LAND FRUITS S.A.C.,315061.0,243.82,6,2,PIURA,PIURA,PIURA,1638317.2
20224524367,NOR CAFE SOCIEDAD ANONIMA CERRADA,313290.0,54.0,3,1,CHICLAYO,CHICLAYO,LAMBAYEQUE,1629108.0
20609763001,,313214.8,60.2154,3,1,MAGDALENA DEL MAR,LIMA,LIMA,1628716.96
20522951146,PEPPERS AMERICA S.A.C.,311540.0,224.33,4,1,SANTIAGO DE SURCO,LIMA,LIMA,1620008.0
20614579049,ALBA CITRUS E.I.R.L.,307822.0,484.72,8,4,EL AGUSTINO,LIMA,LIMA,1600674.4000000001
20373596451,AGRICOLA SAN CEFERINO S.A.,307200.0,128.04,1,1,SAN ISIDRO,LIMA,LIMA,1597440.0
20613089960,,306275.06,161.876,7,2,LIMA,LIMA,LIMA,1592630.3120000002
20525706622,ASOCIACION DE PEQUEñOS PRODUCTORES DE BA,305910.0,372.2328,8,1,SULLANA,SULLANA,PIURA,1590732.0
20513423307,MEGABUSINESS PERU S.A.C.,304505.71,95.44984,6,3,VENTANILLA,CALLAO,CALLAO,1583429.6920000003
20610062874,NEGOCIACIONES ELCAMER E.I.R.L.,301864.72,75.12216000000001,1,1,CAMPANILLA,MARISCAL CACERES,SAN MARTIN,1569696.544
20608069071,,301697.48,37.765,2,1,SAN LUIS DE SHUARO,CHANCHAMAYO,JUNIN,1568826.896
20519909945,OLIVA PERU SOCIEDAD ANONIMA CERRADA,301677.65,144.1226,6,2,TACNA,TACNA,TACNA,1568723.7800000003
20612275336,,300509.44,257.328,5,2,ATE,LIMA,LIMA,1562649.088
20610460241,,300080.0,231.0,4,1,LA VICTORIA,LIMA,LIMA,1560416.0
20612929930,,299486.7,152.632,4,4,SANTA ANITA,LIMA,LIMA,1557330.84
20611518731,JUNGLE CHUKULATI S.A.C.,297893.5,75.25833999999999,2,2,CAMPANILLA,MARISCAL CACERES,SAN MARTIN,1549046.2
20614729571,,295943.8,183.119937,7,2,LA MOLINA,LIMA,LIMA,1538907.7599999998
20425491424,ROBSONS S.A.C.,295048.0,147.84,2,1,MIRAFLORES,LIMA,LIMA,1534249.5999999999
20602504621,O-BLUE BERRY E.I.R.L - OBBEIRL,295012.49,70.34912,3,1,NUEVO CHIMBOTE,SANTA,ANCASH,1534064.948
20602577938,KIMSA INTI S.A.C.,292980.0,56.088,3,1,CHEPEN,CHEPEN,LA LIBERTAD,1523496.0
20614696479,,292187.81,205.98,4,4,SAN ISIDRO,LIMA,LIMA,1519376.612
20614152738,,291982.9,120.72,4,1,CHICLAYO,CHICLAYO,LAMBAYEQUE,1518311.08
20609374960,,291568.6,239.36,8,1,SANTA ANITA,LIMA,LIMA,1516156.7199999997
20610526234,INKA PRODUCE S.A.C.,290463.3,165.23520000000002,4,2,SAN ISIDRO,LIMA,LIMA,1510409.16
20612531600,,286799.88,64.0,2,1,JAEN,JAEN,CAJAMARCA,1491359.3760000002
20610955640,,286662.318,19.84908,6,3,COMAS,LIMA,LIMA,1490644.0536
20506370346,CENTRAL DE ORGANIZACIONES PRODUCTORAS DE,286372.36,38.64,2,2,LIMA,LIMA,LIMA,1489136.2719999999
20607837521,LTD EXPORT S.A.C.,277766.735,174.144,6,2,SAN BORJA,LIMA,LIMA,1444387.0219999999
20538027295,BONALI S.A,277426.48,93.80311,6,4,ATE,LIMA,LIMA,1442617.6959999998
20607071641,VIDANDINA MR S.R.L.,275911.98,773.72,10,1,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1434742.2959999999
20612709468,,274626.0,49.65,6,2,PAIJAN,ASCOPE,LA LIBERTAD,1428055.2
20600891775,MARILIA DISTRIBUCIONES EMPRESA INDIVIDUA,272919.72000000003,114.708457,11,1,POCOLLAY,TACNA,TACNA,1419182.544
20604811229,SAVIA EXPORT S.A.C.,271438.0,126.72,5,1,PIURA,PIURA,PIURA,1411477.5999999999
20502362853,FITO PERU EXPORT IMPORT S.A.C.,269221.58,15.489090999999998,2,1,ATE,LIMA,LIMA,1399952.2160000002
20614009102,,269055.38,50.001,1,1,SIVIA,HUANTA,AYACUCHO,1399087.976
20600499719,COOPERATIVA DE SERVICIOS MULTIPLES BOSQU,263973.35,38.975,2,2,RIOJA,RIOJA,SAN MARTIN,1372661.42
20614219824,AGROEXPORTADORA GUADALUPE S.A.C.,263012.72,74.784,3,2,LIMA,LIMA,LIMA,1367666.1439999999
20601477018,ANDEAN SUPERFOOD SOCIEDAD COMERCIAL DE R,262491.84,77.2715,4,1,HUANUCO,HUANUCO,HUANUCO,1364957.568
20100170842,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,262262.35,59.414854000000005,4,4,SAN LUIS,LIMA,LIMA,1363764.2199999997
20318165051,AGROIND. Y COMERCIALIZ. GUIVE E.I.R.L,262191.0,175.88,4,1,TACNA,TACNA,TACNA,1363393.2
20450130908,INDUSTRIAS SISA S.A.C.,261259.335,62.324808,4,3,LA MOLINA,LIMA,LIMA,1358548.542
20607935808,HASS CASMA S.A.C.,260135.0,210.75,4,1,MAGDALENA VIEJA,LIMA,LIMA,1352702.0
20519777348,SABOR PERUANO DE EXPORTACION S.A.C.,258409.38,101.9,4,1,SAN JUAN DE MIRAFLORES,LIMA,LIMA,1343728.776
20613991957,,258400.0,219.43,6,2,PICHANAQUI,CHANCHAMAYO,JUNIN,1343680.0
20610423192,JALHUCA AMAZONIA S.A.C.,257296.76,179.52,4,2,RIO NEGRO,SATIPO,JUNIN,1337943.152
20613891570,,254651.6,348.18,4,1,LOS AQUIJES,ICA,ICA,1324188.32
20600061691,COOPERATIVA AGRARIA ALTO GRANDE SANTA SO,252288.0,313.4592,11,2,IGNACIO ESCUDERO,SULLANA,PIURA,1311897.5999999999
20612855570,,250374.41,100.64,4,3,LA MOLINA,LIMA,LIMA,1301946.932
20612195197,SHUMAN FARMS PERU S.A.C.,250000.0,675.0,3,1,CHORRILLOS,LIMA,LIMA,1300000.0
20606171286,,249858.0,97.2,1,1,CIUDAD NUEVA,TACNA,TACNA,1299261.5999999999
20572190251,COOPERATIVA CENTRAL CACAO AROMA DE TOCAC,249691.52,100.096,1,1,TOCACHE,TOCACHE,SAN MARTIN,1298395.9039999999
20615103099,,247911.68,144.0,4,2,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,1289140.7359999998
20612213101,AGROBEL EXPORT S.A.C.,247145.7,85.336,3,2,ATE,LIMA,LIMA,1285157.64
20608149946,ASOCIACION DE PRODUCTORES AGROPECUARIOS,246980.231,37.95,1,1,JAEN,JAEN,CAJAMARCA,1284297.2012
20609690373,PALZANI S.R.L.,244720.0,329.7792,9,3,PIURA,PIURA,PIURA,1272544.0
20603937938,,243196.19,49.97,2,1,RAYMONDI,ATALAYA,UCAYALI,1264620.1879999998
20531360525,COOPERATIVA AGRARIA APROECO,240956.442,41.4,2,1,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,1252973.4984000002
20612926469,PRIME EXPORT PRODUCE S.A.C.,240014.5,43.50008,8,3,MAGDALENA DEL MAR,LIMA,LIMA,1248075.4000000001
20561168939,CONSORCIO DE FRUTAS LAMBAYEQUE S.A.C.,239321.92,154.56,4,2,LA VICTORIA,CHICLAYO,LAMBAYEQUE,1244473.9840000002
20100035121,MOLITALIA S.A,237150.32,44.39186,8,4,LIMA,LIMA,LIMA,1233181.6639999999
20609312760,WALTER SERAS & ASOCIADOS SAC,236645.87,61.231300000000005,3,2,LA MOLINA,LIMA,LIMA,1230558.524
20609962331,,236279.0,25.93784,2,1,MIRAFLORES,LIMA,LIMA,1228650.8
20614827085,,235361.0,160.72,4,1,SAN JUAN DE MIRAFLORES,LIMA,LIMA,1223877.2
20606281804,,235319.14,51.2,2,1,TOCACHE,TOCACHE,SAN MARTIN,1223659.528
20607653560,EXPORTAFRUT MONTALVO S.A.C.,234647.5,199.24,8,1,LOCUMBA,JORGE BASADRE,TACNA,1220167.0
20510760795,INVERSIONES CAMPO VERDE SAC,234223.99,50.05,2,1,LA MOLINA,LIMA,LIMA,1217964.748
20614168863,,233895.24,88.0432,5,1,SAN MARTIN DE PORRES,LIMA,LIMA,1216255.248
20605199501,,232886.28,49.88,2,1,MONZON,HUAMALIES,HUANUCO,1211008.656
20605882618,FST GROUP S.A.C.,230733.544,62.025,5,5,LINCE,LIMA,LIMA,1199814.4288
20608082281,,230359.5,58.12,4,2,SAN BORJA,LIMA,LIMA,1197869.4000000001
20455481393,CGS GENERAL DISTRIBUTION S.A.C.,230078.72,12.025662000000002,2,1,CERRO COLORADO,AREQUIPA,AREQUIPA,1196409.344
20547757841,AMAZON NUTS S.A.C.,229250.0,24.0,2,2,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,1192100.0
20615010813,,228793.21,96.0,1,1,JESUS MARIA,LIMA,LIMA,1189724.692
20100309867,KIKKO CORPORATION S.A.,227914.06,186.79544,7,4,ATE,LIMA,LIMA,1185153.112
20609699699,,227585.68,50.324,2,2,,,,1183445.5359999998
20614514761,,225854.0,26.258423,2,1,SANTA ANITA,LIMA,LIMA,1174440.8
20600695925,EXPORTACIONES E IMPORTACIONES Y NEGOCIAC,225328.7,881.084,8,1,ZARUMILLA,ZARUMILLA,TUMBES,1171709.2400000002
20605221034,,225313.4,39.4632,2,1,MAJES,CAYLLOMA,AREQUIPA,1171629.68
20567158439,INVERSIONES & NEGOCIACIONES CAMY EIRL,224469.26,131.184,3,1,SAN MARTIN DE PORRES,LIMA,LIMA,1167240.152
20511632731,FUNDO SAN ISIDRO S.A.C.,223902.8,34.976,1,1,CHORRILLOS,LIMA,LIMA,1164294.56
20480662165,,223300.0,385.0,4,1,MIRAFLORES,LIMA,LIMA,1161160.0
20602607420,INVERSIONES DAVICITO E.I.R.L.,222730.055,154.7872,6,2,MAGDALENA VIEJA,LIMA,LIMA,1158196.2859999998
20615755231,,221848.0,158.688,3,1,MIRAFLORES,LIMA,LIMA,1153609.5999999999
20604363684,,221512.78,49.99,2,1,SATIPO,SATIPO,JUNIN,1151866.456
20612999580,,221466.65,300.57,5,1,CHORRILLOS,LIMA,LIMA,1151626.58
20610931112,,220462.05,40.1436,2,1,LIMA,LIMA,LIMA,1146402.66
20611926481,DML VEGETABLES S.A.C,220015.05,209.859,5,1,PIURA,PIURA,PIURA,1144078.2599999998
20605524258,QUALITY SUPPLIER S.A.C.,219672.243,44.8491,4,5,SAN ISIDRO,LIMA,LIMA,1142295.6635999999
20501597873,NATURANDINA DEL PERU S.A.C.,218280.5,70.74,3,1,LIMA,LIMA,LIMA,1135058.5999999999
20603820691,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,216438.41,40.98,2,1,BELLAVISTA,BELLAVISTA,SAN MARTIN,1125479.732
20600286367,,214190.0,19.0,1,1,JUANJUI,MARISCAL CACERES,SAN MARTIN,1113788.0
20608013068,,214163.64,50.07317,2,2,PANGOA,SATIPO,JUNIN,1113650.928
20537374471,ANDE S VALLEY E.I.R.L.,214126.83,531.3,8,1,VILLA EL SALVADOR,LIMA,LIMA,1113459.5159999998
20547976216,TRANSPORTES Y LOGISTICA EAGLE S.A.C.,213665.76,137.76,5,3,SAN MIGUEL,LIMA,LIMA,1111061.952
20609668785,,211776.77,74.95350999999998,10,1,TACNA,TACNA,TACNA,1101239.204
20480239912,EMPRESA AGRO INDUSTRIAL EL MILAGRO SAC,210372.0,114.696,2,3,SANTA ANITA,LIMA,LIMA,1093934.4000000001
20271641614,PROMOTORA DE LA AGRICULTURA SUSTENTABLE,207936.23,32.775,1,2,CHICLAYO,CHICLAYO,LAMBAYEQUE,1081268.396
20543521401,CORPORACION AGRICOLA VIÑASOL S.A.C.,207820.03,119.90784,2,2,SAN MIGUEL,LIMA,LIMA,1080664.156
20605560971,NEGOCIOS MULTIPLES LUKAFER S.R.L.,206511.9,258.94,4,1,SANTIAGO DE SURCO,LIMA,LIMA,1073861.88
20611689463,QUINOA INGREDIENTS S.A.C.,203797.5,25.235,1,2,SAN BORJA,LIMA,LIMA,1059747.0
20450246442,COOPERATIVA AGROINDUSTRIAL ASPROC - NBT,203730.34,50.012,1,1,TOCACHE,TOCACHE,SAN MARTIN,1059397.768
20551258646,MIKEL COFFEE S.A.C.,202860.0,19.32,1,1,MAGDALENA DEL MAR,LIMA,LIMA,1054872.0
20555935821,,201165.783,75.88719400000001,4,4,SAN ISIDRO,LIMA,LIMA,1046062.0716
20612245429,,201008.05,137.76,5,3,SANTIAGO DE SURCO,LIMA,LIMA,1045241.86
20600213581,ANDES MILLS TRADING S.A.C.,200743.9,37.375,4,1,BARRANCO,LIMA,LIMA,1043868.28
20518809351,AGRO NORTE CORP S.A.C.,200299.04,140.256,4,1,MIRAFLORES,LIMA,LIMA,1041555.0080000001
20602809910,HATUN WAYU PERU SOCIEDAD ANONIMA CERRADA,199880.79,140.736,2,3,HUARAL,HUARAL,LIMA,1039380.1080000001
20605376127,,198400.0,130.56,4,1,MIRAFLORES,LIMA,LIMA,1031680.0
20545428521,ELITE FOOD PERU S.A.C.,197291.7,70.47,3,2,COMAS,LIMA,LIMA,1025916.8400000001
20613804448,,196981.34,129.5635,3,3,SUBTANJALLA,ICA,ICA,1024302.9679999999
20604069654,CALLE & PALACIOS EMPRESA INDIVIDUAL DE R,196416.0,84.48,4,1,SULLANA,SULLANA,PIURA,1021363.2
20615326861,,196334.87,20.412,1,1,SANTIAGO DE SURCO,LIMA,LIMA,1020941.324
20604853576,AGRICOLA MULTI EXPORT IMPORT S.A.C.,195994.6,565.5,4,2,SAN BORJA,LIMA,LIMA,1019171.9199999999
20605862030,PECANAS DEL SUR S.A.C.,195000.0,25.0,1,1,MIRAFLORES,LIMA,LIMA,1014000.0
20613603299,,193043.02,134.64,3,3,ATE,LIMA,LIMA,1003823.704
20607342424,OLLADEBARROFOODSOCIEDADCOMERCIALDERESPON,192507.296,50.55552,10,1,LURIGANCHO,LIMA,LIMA,1001037.9391999999
20563120135,IFF PERU S.A.,192468.921,17.056441,4,3,SANTA ANITA,LIMA,LIMA,1000838.3892000001
20484163902,COOPERATIVA AGRARIA APPROCAP LTDA,190000.0,19.0,3,2,SAN JUAN DE BIGOTE,MORROPON,PIURA,988000.0
20602562906,,189109.7,50.22834,1,1,SHAMBOYACU,PICOTA,SAN MARTIN,983370.4400000001
20505912803,ESPARRAGOS DEL PERU S.A.C.,188483.68,69.008,2,2,MIRAFLORES,LIMA,LIMA,980115.1359999999
20600930584,ALGAS E & E REPRESENTACIONES SOCIEDAD AN,188185.9,229.13,1,1,PAUCARPATA,AREQUIPA,AREQUIPA,978566.68
20612053562,,186188.989,177.944,6,1,LA MOLINA,LIMA,LIMA,968182.7428
20601944295,CORPORACION COSTA VERDE E.I.R.L. -  CORP,183984.0,75.6,1,1,BREÑA,LIMA,LIMA,956716.8
20601888875,EL MEJOR CACAO DEL MUNDO S.A.C.,183982.02,16.227426,2,1,YARINACOCHA,CORONEL PORTILLO,UCAYALI,956706.5039999998
20503484316,INSPECTION & QUALITY TOTAL SERVICES S.A.,182341.45,33.307894,5,3,PACHACAMAC,LIMA,LIMA,948175.54
20615544940,,180715.5,96.53,4,1,MAGDALENA DEL MAR,LIMA,LIMA,939720.6
20608325396,,180399.29,27.06,2,1,PANGOA,SATIPO,JUNIN,938076.308
20600960084,BUSINESS BEANS PERU S.R.L.,180236.0,97.0,2,1,JOSE LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,937227.2
20607943673,VM GLOBAL BROKERS S.A.C.,178184.8,147.58759999999998,5,1,SAN BORJA,LIMA,LIMA,926560.96
20606525185,CORVAR EXPORT IMPORT SOCIEDAD ANONIMA CE,177261.34,108.5,5,1,,,,921758.9679999999
20605615679,BALU SEEDS S.A.C.,176826.76,0.8898500000000001,2,2,ICA,ICA,ICA,919499.152
20603115679,,175488.88,110.8,3,2,PICHANAQUI,CHANCHAMAYO,JUNIN,912542.176
20609483041,,173333.0,26.46,3,3,TACNA,TACNA,TACNA,901331.6
20613512889,,172752.19,96.0,3,1,MIRAFLORES,LIMA,LIMA,898311.388
20552276915,GRUPO HO CONSULTING EMPRESARIAL S.A.C.,171462.61,122.88,4,2,HUAURA,HUAURA,LIMA,891605.5719999999
20605520881,,170926.8,113.234,4,2,SANTIAGO DE SURCO,LIMA,LIMA,888819.36
20613928881,,170402.68,188.24840000000003,6,3,SANTIAGO DE SURCO,LIMA,LIMA,886093.936
20533052453,IMPORTACION EXPORTACION ALBA SOCIEDAD AN,170354.27,65.147301,11,1,TACNA,TACNA,TACNA,885842.204
20516378876,ALGARROBOS ORGANICOS DEL PERU SOCIEDAD A,170246.5,15.395,7,7,BARRANCO,LIMA,LIMA,885281.8
20531960808,AGROINVERSIONES LAS MERCEDES S.A.C.,170047.318,152.584,1,3,CASMA,CASMA,ANCASH,884246.0536000001
20533187031,HACIENDA BUENA FORTUNA AGRO SOCIEDAD COM,169710.0,81.48,4,2,SAN ISIDRO,LIMA,LIMA,882492.0
20613508024,AGROINDUSTRIAS FUNDO LA NORIA S.A.C.,169305.0,111.15,4,2,TACNA,TACNA,TACNA,880386.0
20601790085,CAMPO FRUIT S.A.C.,169176.0,86.016,4,2,SURQUILLO,LIMA,LIMA,879715.2
20606880716,COMERCIALIZADORA DEL PERU A SU MESA S.A.,168765.05,51.759,2,1,SAN ISIDRO,LIMA,LIMA,877578.2599999999
20612314587,,168710.0,100.0,3,1,MAGDALENA VIEJA,LIMA,LIMA,877292.0
20527491232,RECOLECTORES ORGANICOS DE LA NUEZ AMAZON,166800.0,16.0,1,1,TAMBOPATA,TAMBOPATA,MADRE DE DIOS,867360.0
20612218391,NATURAL SPICE WORLD E.I.R.L.,166508.7,42.005,2,3,TACNA,TACNA,TACNA,865845.2400000001
20606270993,,166400.0,151.944,6,2,RIO NEGRO,SATIPO,JUNIN,865280.0
20601886741,BLUE MARKET S.A.C,165646.5,153.0,4,2,SANTIAGO DE SURCO,LIMA,LIMA,861361.8
20610423281,AROMA Y PAZ S.A.C.,165246.26499999998,14.618709000000004,9,8,LOS OLIVOS,LIMA,LIMA,859280.578
20102154046,INDUSTRIAS ALIMENTARIAS S.A.C.,164545.0,70.1,3,2,SANTIAGO DE SURCO,LIMA,LIMA,855634.0
20362054665,AGRO INDUSTRIAL SAN PEDRO S.A.C.,163582.5,53.5368,2,3,TARAPOTO,SAN MARTIN,SAN MARTIN,850629.0
20611896019,AGROTEX PERU S.A.C.,162671.64,114.8,4,4,BARRANCO,LIMA,LIMA,845892.528
20539782151,NEGOCIOS AGRICOLAS SAN MARTIN S.A.C.,162483.99,167.622,7,1,MARCAVELICA,SULLANA,PIURA,844916.748
20605800778,AGROINDUSTRIAS ACEITUNAS DE MI TIERRA S.,162270.0,114.12,4,2,EL AGUSTINO,LIMA,LIMA,843804.0
20600716281,,161478.08000000002,110.976,2,1,CHULUCANAS,MORROPON,PIURA,839686.0160000001
20605164502,,161039.1,42.4936,1,1,SAN MARTIN DE PORRES,LIMA,LIMA,837403.32
20610617345,TROPICAL COFFEE,161038.08,19.665,1,1,JAEN,JAEN,CAJAMARCA,837398.016
20536670824,ECOMPAL S.A.C.,160862.5,45.265,3,3,PACHACAMAC,LIMA,LIMA,836485.0
20604488274,SUTRIMEX PERU S.A.C.,160752.4,168.3,4,1,MIRAFLORES,LIMA,LIMA,835912.48
20606609443,SCS EXPORT S.A.C.,160709.89,24.84,1,1,SANTIAGO DE SURCO,LIMA,LIMA,835691.4280000001
20608177168,ENCINAS TRADING GROUP SOCIEDAD ANONIMA C,160275.64,74.88,2,1,TACNA,TACNA,TACNA,833433.3280000001
20610542906,PERUVIAN FOOD GROUPS SOCIEDAD ANONIMA CE,160192.0,46.402,2,2,LA MOLINA,LIMA,LIMA,832998.4
20608018175,,160011.32,20.0,1,1,PICHANAQUI,CHANCHAMAYO,JUNIN,832058.8640000001
20605162836,HORTIS SEEDS S.R.L.  -  HORTIS S.R.L.,159825.78,83.56165,3,1,RIMAC,LIMA,LIMA,831094.056
20612484580,UNION AGRICOLA PERU E.I.R.L.,159310.0,92.0,2,1,CHICLAYO,CHICLAYO,LAMBAYEQUE,828412.0
20530070078,EXPORTACIONES TAMBO S.A.C,158400.0,63.36,1,1,MARCAVELICA,SULLANA,PIURA,823680.0
20616194659,,158215.17,33.0,1,1,ZARUMILLA,ZARUMILLA,TUMBES,822718.8840000001
